No,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime
9761,45.0,56.0,9.0,26.0,400.0,109.0,17.2,1013.0,-2.5,0.0,S,2.2,Shunyi,2014-04-11 16:00:00
9762,52.0,63.0,9.0,30.0,500.0,115.0,16.6,1012.8,-3.0,0.0,SSW,3.0,Shunyi,2014-04-11 17:00:00
9763,49.0,63.0,13.0,33.0,600.0,121.0,15.7,1013.1,-2.3,0.0,S,1.8,Shunyi,2014-04-11 18:00:00
9764,57.0,80.0,27.0,48.0,1100.0,86.0,14.7,1013.7,-1.4,0.0,S,1.9,Shunyi,2014-04-11 19:00:00
9765,62.0,103.0,30.0,54.0,1300.0,64.0,13.8,1014.2,-1.0,0.0,SSW,1.0,Shunyi,2014-04-11 20:00:00
9766,71.0,120.0,40.0,63.0,1800.0,43.0,12.7,1014.3,0.1,0.0,S,1.4,Shunyi,2014-04-11 21:00:00
9767,89.0,141.0,52.0,85.0,2300.0,19.0,11.7,1014.3,0.4,0.0,SSW,1.0,Shunyi,2014-04-11 22:00:00
9768,104.0,152.0,57.0,111.0,2600.0,2.0,10.5,1014.2,3.1,0.0,SSW,0.0,Shunyi,2014-04-11 23:00:00
9769,104.0,161.0,51.0,114.0,2700.0,2.0,9.8,1014.1,1.9,0.0,NE,0.9,Shunyi,2014-04-12 00:00:00
9770,104.0,181.0,30.0,107.0,2700.0,2.0,9.2,1013.7,2.7,0.0,N,0.8,Shunyi,2014-04-12 01:00:00
9771,98.0,141.0,23.0,99.0,2400.0,2.0,9.2,1013.3,1.6,0.0,NE,1.1,Shunyi,2014-04-12 02:00:00
9772,101.0,175.0,21.0,95.0,2300.0,2.0,8.8,1013.0,1.2,0.0,ENE,1.6,Shunyi,2014-04-12 03:00:00
9773,101.0,144.0,21.0,90.0,2000.0,2.0,8.3,1013.1,1.2,0.0,NNE,1.0,Shunyi,2014-04-12 04:00:00
9774,99.0,122.0,20.0,89.0,1700.0,2.0,8.0,1013.4,1.2,0.0,N,0.8,Shunyi,2014-04-12 05:00:00
9775,84.0,112.0,25.0,82.0,1500.0,2.0,8.9,1013.9,1.1,0.0,NNE,1.0,Shunyi,2014-04-12 06:00:00
9776,74.0,105.0,26.0,72.0,1300.0,4.0,11.6,1014.2,0.7,0.0,NE,1.1,Shunyi,2014-04-12 07:00:00
9777,73.0,116.0,29.0,69.0,1400.0,8.0,13.9,1014.3,0.5,0.0,NNE,0.9,Shunyi,2014-04-12 08:00:00
9778,94.0,153.0,28.0,84.0,1700.0,8.0,16.8,1014.3,0.0,0.0,SSE,1.4,Shunyi,2014-04-12 09:00:00
9779,135.0,166.0,32.0,87.0,1800.0,23.0,18.2,1013.9,-0.6,0.0,W,1.4,Shunyi,2014-04-12 10:00:00
9780,159.0,185.0,34.0,101.0,1800.0,50.0,19.6,1013.2,-1.0,0.0,SW,2.4,Shunyi,2014-04-12 11:00:00
9781,119.0,137.0,38.0,92.0,1800.0,74.0,20.6,1012.1,-1.9,0.0,S,3.2,Shunyi,2014-04-12 12:00:00
9782,143.0,150.0,29.0,88.0,1500.0,91.0,20.9,1011.3,-1.6,0.0,S,3.8,Shunyi,2014-04-12 13:00:00
9783,399.0,129.0,24.0,60.0,1200.0,125.0,21.1,1010.6,-1.5,0.0,SE,2.4,Shunyi,2014-04-12 14:00:00
9784,95.0,105.0,24.0,45.0,1200.0,155.0,21.3,1010.1,-1.3,0.0,S,2.0,Shunyi,2014-04-12 15:00:00
9785,73.0,113.0,23.0,40.0,1200.0,162.0,21.2,1010.3,-0.8,0.0,SSW,2.0,Shunyi,2014-04-12 16:00:00
9786,354.0,116.0,25.0,35.0,1200.0,168.0,20.1,1011.1,-1.1,0.0,SW,0.8,Shunyi,2014-04-12 17:00:00
9787,108.0,125.0,29.0,40.0,1200.0,158.0,19.0,1010.6,-0.4,0.0,SE,1.5,Shunyi,2014-04-12 18:00:00
9788,116.0,123.0,34.0,62.0,1200.0,113.0,17.9,1011.9,0.5,0.0,S,1.7,Shunyi,2014-04-12 19:00:00
9789,141.0,161.0,37.0,66.0,1300.0,95.0,16.6,1012.3,0.7,0.0,S,1.7,Shunyi,2014-04-12 20:00:00
9790,134.0,181.0,40.0,83.0,1400.0,69.0,15.5,1012.7,1.2,0.0,SSW,1.5,Shunyi,2014-04-12 21:00:00
9791,113.0,154.0,32.0,66.0,1300.0,56.0,14.2,1013.3,1.8,0.0,S,1.1,Shunyi,2014-04-12 22:00:00
9792,91.0,161.0,37.0,78.0,1500.0,36.0,13.0,1013.7,2.8,0.0,SE,1.1,Shunyi,2014-04-12 23:00:00
9793,102.0,177.0,33.0,100.0,1500.0,14.0,12.9,1013.6,2.7,0.0,SE,1.1,Shunyi,2014-04-13 00:00:00
9794,130.0,152.0,33.0,74.0,1200.0,13.0,12.7,1013.7,3.6,0.0,SSE,1.3,Shunyi,2014-04-13 01:00:00
9798,118.0,162.0,6.0,71.0,300.0,2.0,9.2,1014.1,4.6,0.0,NNE,1.2,Shunyi,2014-04-13 05:00:00
9799,127.0,176.0,9.0,79.0,1000.0,2.0,10.2,1014.8,5.2,0.0,NNE,1.2,Shunyi,2014-04-13 06:00:00
9800,127.0,181.0,12.0,78.0,1000.0,2.0,12.6,1015.4,6.0,0.0,SE,1.5,Shunyi,2014-04-13 07:00:00
9801,139.0,212.0,31.0,78.0,1200.0,7.0,14.6,1015.7,5.7,0.0,E,1.9,Shunyi,2014-04-13 08:00:00
9802,160.0,218.0,42.0,69.0,1300.0,27.0,16.3,1015.8,6.1,0.0,ESE,2.3,Shunyi,2014-04-13 09:00:00
9803,190.0,219.0,45.0,63.0,1500.0,49.0,18.5,1015.3,6.3,0.0,SSW,1.5,Shunyi,2014-04-13 10:00:00
9804,200.0,214.0,41.0,56.0,1500.0,77.0,20.4,1014.6,5.2,0.0,W,1.6,Shunyi,2014-04-13 11:00:00
9805,187.0,216.0,43.0,68.0,1500.0,105.0,21.7,1014.0,5.6,0.0,SSW,2.4,Shunyi,2014-04-13 12:00:00
9806,184.0,190.0,35.0,56.0,1300.0,155.0,23.1,1013.0,5.0,0.0,W,1.5,Shunyi,2014-04-13 13:00:00
9807,196.0,209.0,31.0,62.0,1200.0,179.0,23.3,1012.0,4.7,0.0,S,3.8,Shunyi,2014-04-13 14:00:00
9808,168.0,192.0,28.0,58.0,1100.0,216.0,23.9,1011.3,5.3,0.0,SSW,2.7,Shunyi,2014-04-13 15:00:00
9809,180.0,186.0,25.0,50.0,1000.0,232.0,23.5,1011.2,5.4,0.0,SSW,3.1,Shunyi,2014-04-13 16:00:00
9810,176.0,198.0,25.0,41.0,1000.0,243.0,22.7,1011.5,6.4,0.0,SSW,1.6,Shunyi,2014-04-13 17:00:00
9811,155.0,187.0,24.0,36.0,1100.0,225.0,21.0,1012.2,6.9,0.0,SSE,1.6,Shunyi,2014-04-13 18:00:00
9812,173.0,217.0,28.0,50.0,1200.0,195.0,19.6,1012.9,7.0,0.0,SSE,1.3,Shunyi,2014-04-13 19:00:00
9813,206.0,257.0,31.0,60.0,1400.0,166.0,19.1,1013.6,7.2,0.0,SSE,1.9,Shunyi,2014-04-13 20:00:00
9814,224.0,280.0,33.0,63.0,1800.0,154.0,17.6,1013.9,9.0,0.0,SSE,1.1,Shunyi,2014-04-13 21:00:00
9815,239.0,360.0,40.0,78.0,2000.0,99.0,16.6,1014.1,9.3,0.0,SE,1.1,Shunyi,2014-04-13 22:00:00
9816,253.0,313.0,47.0,104.0,1700.0,41.0,15.7,1014.3,9.4,0.0,S,1.1,Shunyi,2014-04-13 23:00:00
9817,251.0,289.0,46.0,98.0,1700.0,30.0,14.9,1014.3,9.0,0.0,SE,1.3,Shunyi,2014-04-14 00:00:00
9818,215.0,238.0,40.0,67.0,1800.0,47.0,14.5,1014.1,8.9,0.0,SE,1.1,Shunyi,2014-04-14 01:00:00
9819,207.0,229.0,39.0,63.0,1700.0,46.0,14.0,1014.1,8.8,0.0,ESE,0.4,Shunyi,2014-04-14 02:00:00
9820,209.0,241.0,34.0,75.0,1700.0,27.0,13.4,1013.6,8.7,0.0,SSE,1.5,Shunyi,2014-04-14 03:00:00
9821,206.0,240.0,23.0,84.0,1700.0,12.0,12.1,1014.0,8.4,0.0,NE,0.5,Shunyi,2014-04-14 04:00:00
9822,201.0,238.0,26.0,86.0,1700.0,11.0,11.4,1014.5,8.1,0.0,ENE,0.2,Shunyi,2014-04-14 05:00:00
9823,230.0,254.0,22.0,81.0,1700.0,8.0,12.6,1015.3,8.9,0.0,SSE,0.5,Shunyi,2014-04-14 06:00:00
9824,233.0,272.0,27.0,74.0,1700.0,13.0,14.4,1015.1,9.0,0.0,E,1.8,Shunyi,2014-04-14 07:00:00
9825,240.0,295.0,47.0,88.0,1700.0,13.0,16.5,1015.2,9.4,0.0,S,0.8,Shunyi,2014-04-14 08:00:00
9826,249.0,324.0,64.0,86.0,1800.0,30.0,18.2,1015.0,10.1,0.0,SSE,1.8,Shunyi,2014-04-14 09:00:00
9827,267.0,320.0,60.0,79.0,1900.0,57.0,20.1,1014.3,10.2,0.0,SE,1.9,Shunyi,2014-04-14 10:00:00
9828,227.0,247.0,56.0,62.0,1800.0,96.0,21.9,1013.5,10.7,0.0,SSE,2.2,Shunyi,2014-04-14 11:00:00
9829,274.0,301.0,56.0,66.0,1800.0,121.0,23.6,1012.8,10.6,0.0,SW,2.1,Shunyi,2014-04-14 12:00:00
9830,285.0,338.0,56.0,72.0,2000.0,149.0,24.8,1011.5,11.0,0.0,SSE,1.5,Shunyi,2014-04-14 13:00:00
9831,223.0,240.0,45.0,65.0,1700.0,188.0,25.4,1010.7,11.6,0.0,S,2.1,Shunyi,2014-04-14 14:00:00
9832,204.0,256.0,39.0,70.0,1700.0,222.0,25.7,1010.1,11.5,0.0,SSW,2.8,Shunyi,2014-04-14 15:00:00
9833,209.0,246.0,37.0,60.0,1700.0,247.0,25.4,1009.6,11.9,0.0,SSW,2.7,Shunyi,2014-04-14 16:00:00
9834,197.0,221.0,37.0,46.0,1500.0,231.0,24.5,1009.7,12.4,0.0,S,1.4,Shunyi,2014-04-14 17:00:00
9835,176.0,205.0,38.0,44.0,1500.0,208.0,22.7,1010.2,12.9,0.0,SW,0.9,Shunyi,2014-04-14 18:00:00
9836,216.0,234.0,42.0,64.0,1800.0,166.0,20.5,1010.7,12.7,0.0,SW,0.1,Shunyi,2014-04-14 19:00:00
9837,245.0,283.0,39.0,90.0,2000.0,112.0,19.4,1011.2,12.6,0.0,S,1.2,Shunyi,2014-04-14 20:00:00
9838,254.0,290.0,32.0,106.0,2100.0,71.0,20.4,1011.3,12.6,0.0,S,1.1,Shunyi,2014-04-14 21:00:00
9839,262.0,290.0,27.0,99.0,2000.0,69.0,18.3,1011.7,12.3,0.0,SSE,0.7,Shunyi,2014-04-14 22:00:00
9840,259.0,277.0,26.0,104.0,1900.0,46.0,16.8,1012.3,11.9,0.0,SSW,0.6,Shunyi,2014-04-14 23:00:00
9841,211.0,226.0,18.0,108.0,1700.0,22.0,17.2,1012.6,10.8,0.0,ESE,1.5,Shunyi,2014-04-15 00:00:00
9842,184.0,168.0,16.0,103.0,1400.0,13.0,17.9,1012.7,9.5,0.0,SSE,1.6,Shunyi,2014-04-15 01:00:00
9843,116.0,127.0,19.0,72.0,1000.0,37.0,17.9,1013.0,9.3,0.0,SSE,1.4,Shunyi,2014-04-15 02:00:00
9844,92.0,99.0,18.0,65.0,900.0,40.0,17.3,1013.5,9.2,0.0,SE,1.8,Shunyi,2014-04-15 03:00:00
9845,86.0,121.0,20.0,64.0,800.0,36.0,16.4,1014.2,9.8,0.0,ESE,1.0,Shunyi,2014-04-15 04:00:00
9846,93.0,154.0,20.0,81.0,900.0,14.0,16.2,1015.1,10.3,0.0,E,0.9,Shunyi,2014-04-15 05:00:00
9847,93.0,154.0,20.0,81.0,900.0,14.0,16.3,1016.1,10.6,0.0,ENE,1.2,Shunyi,2014-04-15 06:00:00
9848,93.0,153.0,19.0,80.0,900.0,14.0,18.4,1017.3,11.0,0.0,S,2.6,Shunyi,2014-04-15 07:00:00
9849,93.0,153.0,19.0,80.0,900.0,14.0,20.2,1017.9,11.4,0.0,S,2.1,Shunyi,2014-04-15 08:00:00
9850,120.0,189.0,29.0,78.0,1200.0,33.0,21.5,1018.0,8.4,0.0,S,3.5,Shunyi,2014-04-15 09:00:00
9851,110.0,122.0,31.0,64.0,1100.0,58.0,22.1,1017.4,9.6,0.0,SSW,4.2,Shunyi,2014-04-15 10:00:00
9852,125.0,224.0,38.0,43.0,1700.0,89.0,22.6,1016.6,11.6,0.0,S,3.3,Shunyi,2014-04-15 11:00:00
9853,107.0,204.0,29.0,32.0,1100.0,122.0,21.4,1016.2,6.9,0.0,SSE,3.8,Shunyi,2014-04-15 12:00:00
9854,104.0,82.0,26.0,36.0,1000.0,118.0,20.4,1016.1,0.2,0.0,SSE,3.9,Shunyi,2014-04-15 13:00:00
9855,46.0,6.0,22.0,30.0,600.0,79.0,20.1,1015.5,0.5,0.0,S,3.7,Shunyi,2014-04-15 14:00:00
9856,35.0,122.0,14.0,27.0,500.0,74.0,20.4,1015.0,-0.9,0.0,S,4.0,Shunyi,2014-04-15 15:00:00
9857,59.0,81.0,12.0,29.0,500.0,72.0,19.7,1014.9,0.2,0.0,SSE,2.8,Shunyi,2014-04-15 16:00:00
9858,53.0,121.0,15.0,37.0,600.0,62.0,18.9,1014.7,0.5,0.0,SSW,2.0,Shunyi,2014-04-15 17:00:00
9859,48.0,138.0,18.0,53.0,700.0,45.0,18.0,1015.0,-1.3,0.0,SW,1.8,Shunyi,2014-04-15 18:00:00
9860,32.0,124.0,21.0,75.0,700.0,20.0,17.0,1015.6,-2.2,0.0,SSW,1.4,Shunyi,2014-04-15 19:00:00
9861,36.0,110.0,21.0,80.0,800.0,15.0,15.7,1016.1,-1.9,0.0,SW,1.2,Shunyi,2014-04-15 20:00:00
9862,24.0,98.0,19.0,74.0,700.0,23.0,15.8,1015.7,-1.3,0.0,WSW,0.9,Shunyi,2014-04-15 21:00:00
9863,39.0,135.0,18.0,95.0,800.0,4.0,15.4,1015.4,-0.8,0.0,SSE,0.5,Shunyi,2014-04-15 22:00:00
9864,45.0,136.0,17.0,97.0,900.0,2.0,15.4,1015.0,-0.8,0.0,ESE,0.8,Shunyi,2014-04-15 23:00:00
9865,48.0,138.0,20.0,99.0,900.0,2.0,14.6,1014.6,0.1,0.0,SSW,0.5,Shunyi,2014-04-16 00:00:00
9866,51.0,154.0,20.0,75.0,1200.0,2.0,14.4,1013.6,1.6,0.0,SE,0.9,Shunyi,2014-04-16 01:00:00
9870,47.0,128.0,6.0,67.0,300.0,2.0,13.2,1012.3,4.3,0.0,N,0.4,Shunyi,2014-04-16 05:00:00
9871,49.0,148.0,15.0,80.0,900.0,2.0,13.6,1012.5,3.4,0.0,NE,0.9,Shunyi,2014-04-16 06:00:00
9872,51.0,139.0,17.0,86.0,1100.0,2.0,14.6,1012.7,3.1,0.0,NNE,1.0,Shunyi,2014-04-16 07:00:00
9873,54.0,246.0,15.0,77.0,1100.0,2.0,16.4,1012.7,1.7,0.0,NE,1.0,Shunyi,2014-04-16 08:00:00
9874,53.0,192.0,18.0,73.0,1000.0,4.0,17.4,1012.6,-1.3,0.0,W,1.0,Shunyi,2014-04-16 09:00:00
9875,56.0,82.0,6.0,73.0,300.0,5.0,18.3,1012.1,-2.1,0.0,NNW,1.5,Shunyi,2014-04-16 10:00:00
9876,49.0,77.0,15.0,91.0,800.0,14.0,19.0,1011.3,-2.6,0.0,SE,1.7,Shunyi,2014-04-16 11:00:00
9877,66.0,108.0,15.0,95.0,800.0,20.0,19.9,1010.5,-3.8,0.0,SW,1.3,Shunyi,2014-04-16 12:00:00
9878,90.0,117.0,14.0,85.0,700.0,35.0,20.6,1009.6,-3.9,0.0,WSW,1.3,Shunyi,2014-04-16 13:00:00
9879,89.0,105.0,13.0,83.0,700.0,50.0,20.3,1008.8,-4.1,0.0,E,0.9,Shunyi,2014-04-16 14:00:00
9880,70.0,47.0,8.0,52.0,500.0,85.0,20.6,1008.1,-3.9,0.0,ENE,2.5,Shunyi,2014-04-16 15:00:00
9881,42.0,80.0,7.0,46.0,500.0,95.0,20.5,1007.7,-3.9,0.0,ESE,1.2,Shunyi,2014-04-16 16:00:00
9882,72.0,85.0,9.0,52.0,600.0,92.0,19.9,1007.6,-3.1,0.0,SE,1.1,Shunyi,2014-04-16 17:00:00
9883,39.0,84.0,8.0,48.0,500.0,87.0,19.3,1007.3,-3.6,0.0,SE,1.3,Shunyi,2014-04-16 18:00:00
9884,51.0,118.0,9.0,63.0,600.0,66.0,18.4,1007.8,-2.0,0.0,SE,0.7,Shunyi,2014-04-16 19:00:00
9885,53.0,83.0,11.0,56.0,600.0,65.0,16.1,1007.8,0.6,0.0,ENE,0.7,Shunyi,2014-04-16 20:00:00
9886,51.0,114.0,10.0,79.0,700.0,36.0,14.8,1007.7,2.0,0.0,ENE,0.1,Shunyi,2014-04-16 21:00:00
9887,54.0,158.0,9.0,101.0,800.0,9.0,15.1,1007.5,0.5,0.0,NW,0.6,Shunyi,2014-04-16 22:00:00
9888,67.0,132.0,11.0,92.0,800.0,16.0,15.5,1007.5,0.5,0.0,NW,0.8,Shunyi,2014-04-16 23:00:00
9889,63.0,154.0,12.0,93.0,800.0,11.0,15.2,1007.2,2.0,0.0,ESE,0.7,Shunyi,2014-04-17 00:00:00
9890,65.0,162.0,11.0,100.0,900.0,2.0,16.0,1006.6,-0.3,0.0,SSE,1.1,Shunyi,2014-04-17 01:00:00
9891,78.0,204.0,13.0,103.0,1000.0,2.0,15.8,1006.3,1.1,0.0,SE,1.1,Shunyi,2014-04-17 02:00:00
9892,99.0,160.0,37.0,113.0,1200.0,4.0,15.4,1007.0,1.9,0.0,SSE,1.2,Shunyi,2014-04-17 03:00:00
9893,113.0,169.0,71.0,82.0,1600.0,28.0,14.0,1007.6,5.1,0.0,SW,1.6,Shunyi,2014-04-17 04:00:00
9894,106.0,210.0,53.0,95.0,1500.0,14.0,11.9,1008.1,7.6,0.7,SE,1.3,Shunyi,2014-04-17 05:00:00
9895,101.0,259.0,22.0,87.0,1700.0,14.0,11.5,1008.9,8.9,1.6,NE,1.6,Shunyi,2014-04-17 06:00:00
9896,107.0,171.0,9.0,90.0,1700.0,3.0,11.6,1009.5,8.6,0.3,ENE,1.1,Shunyi,2014-04-17 07:00:00
9897,106.0,112.0,7.0,81.0,1700.0,6.0,11.3,1010.0,8.9,0.9,NNE,1.5,Shunyi,2014-04-17 08:00:00
9898,90.0,98.0,10.0,81.0,1600.0,12.0,11.6,1010.5,9.3,0.4,NNE,1.8,Shunyi,2014-04-17 09:00:00
9899,90.0,100.0,11.0,74.0,1500.0,15.0,11.9,1010.9,8.7,0.0,NNE,1.4,Shunyi,2014-04-17 10:00:00
9900,87.0,74.0,16.0,53.0,1500.0,35.0,12.4,1010.5,8.9,0.0,NE,1.6,Shunyi,2014-04-17 11:00:00
9901,90.0,55.0,16.0,57.0,1500.0,30.0,14.2,1009.4,9.6,0.0,ENE,2.3,Shunyi,2014-04-17 12:00:00
9902,72.0,88.0,18.0,51.0,1400.0,39.0,16.1,1009.3,8.8,0.0,ENE,1.4,Shunyi,2014-04-17 13:00:00
9903,78.0,58.0,28.0,30.0,1300.0,90.0,18.0,1008.7,8.5,0.0,W,1.2,Shunyi,2014-04-17 14:00:00
9904,61.0,75.0,28.0,22.0,1100.0,129.0,17.6,1009.1,9.0,0.0,WSW,1.0,Shunyi,2014-04-17 15:00:00
9905,63.0,81.0,27.0,28.0,1000.0,139.0,17.0,1009.2,9.2,0.0,SW,2.2,Shunyi,2014-04-17 16:00:00
9906,78.0,87.0,27.0,56.0,1100.0,114.0,16.6,1009.3,9.3,0.0,S,1.5,Shunyi,2014-04-17 17:00:00
9907,85.0,97.0,23.0,44.0,1200.0,124.0,16.5,1010.2,9.2,0.0,S,1.6,Shunyi,2014-04-17 18:00:00
9908,116.0,87.0,21.0,50.0,1100.0,114.0,16.2,1010.9,9.4,0.0,S,1.6,Shunyi,2014-04-17 19:00:00
9909,92.0,102.0,18.0,50.0,1100.0,103.0,16.0,1011.8,9.4,0.0,S,0.7,Shunyi,2014-04-17 20:00:00
9910,117.0,103.0,16.0,46.0,1100.0,95.0,15.6,1012.9,9.7,0.0,SW,1.2,Shunyi,2014-04-17 21:00:00
9911,97.0,110.0,15.0,51.0,1400.0,71.0,15.3,1013.3,9.4,0.0,SSW,1.7,Shunyi,2014-04-17 22:00:00
9912,106.0,124.0,21.0,59.0,2400.0,45.0,14.8,1013.7,10.0,0.0,S,1.6,Shunyi,2014-04-17 23:00:00
9913,150.0,166.0,22.0,53.0,2300.0,35.0,14.4,1013.4,10.4,0.0,SSW,2.0,Shunyi,2014-04-18 00:00:00
9914,147.0,126.0,17.0,52.0,1800.0,24.0,14.1,1013.6,10.7,0.0,SSW,0.8,Shunyi,2014-04-18 01:00:00
9915,124.0,141.0,14.0,44.0,1300.0,29.0,13.7,1013.9,11.0,0.0,SSW,1.5,Shunyi,2014-04-18 02:00:00
9916,132.0,98.0,12.0,39.0,1000.0,36.0,13.6,1014.0,10.9,0.0,E,1.1,Shunyi,2014-04-18 03:00:00
9917,106.0,121.0,10.0,46.0,1000.0,18.0,13.3,1014.9,11.0,0.0,ESE,0.6,Shunyi,2014-04-18 04:00:00
9918,126.0,101.0,8.0,51.0,1000.0,13.0,12.9,1015.5,10.8,0.0,ENE,0.8,Shunyi,2014-04-18 05:00:00
9919,148.0,163.0,7.0,71.0,1900.0,2.0,13.5,1015.8,10.8,0.0,E,1.3,Shunyi,2014-04-18 06:00:00
9920,159.0,169.0,7.0,68.0,2000.0,2.0,14.9,1016.8,11.1,0.0,N,0.6,Shunyi,2014-04-18 07:00:00
9921,155.0,175.0,16.0,62.0,1800.0,10.0,16.7,1016.7,10.5,0.0,NNE,1.0,Shunyi,2014-04-18 08:00:00
9922,140.0,175.0,30.0,56.0,2100.0,26.0,17.8,1017.0,10.4,0.0,NE,1.3,Shunyi,2014-04-18 09:00:00
9923,154.0,183.0,31.0,52.0,2000.0,53.0,19.8,1017.3,9.9,0.0,SW,2.0,Shunyi,2014-04-18 10:00:00
9924,163.0,120.0,25.0,36.0,1600.0,89.0,20.4,1016.8,9.6,0.0,S,2.8,Shunyi,2014-04-18 11:00:00
9925,134.0,108.0,18.0,29.0,1400.0,120.0,19.8,1016.0,10.5,0.0,S,3.6,Shunyi,2014-04-18 12:00:00
9926,134.0,108.0,18.0,29.0,1400.0,120.0,19.8,1015.2,9.7,0.0,SSW,2.9,Shunyi,2014-04-18 13:00:00
9927,144.0,101.0,16.0,36.0,1300.0,131.0,20.2,1014.8,9.7,0.0,S,2.8,Shunyi,2014-04-18 14:00:00
9928,142.0,99.0,17.0,31.0,1300.0,144.0,20.3,1014.5,10.4,0.0,S,2.0,Shunyi,2014-04-18 15:00:00
9929,142.0,119.0,15.0,30.0,1300.0,142.0,19.9,1014.7,10.3,0.0,SSW,3.1,Shunyi,2014-04-18 16:00:00
9930,128.0,137.0,15.0,30.0,1500.0,154.0,19.0,1014.8,10.8,0.0,SSW,3.2,Shunyi,2014-04-18 17:00:00
9931,151.0,138.0,19.0,36.0,1800.0,135.0,16.7,1016.0,7.1,0.0,SSW,3.3,Shunyi,2014-04-18 18:00:00
9932,161.0,62.0,36.0,53.0,2400.0,104.0,15.6,1017.3,4.0,0.0,SSW,3.2,Shunyi,2014-04-18 19:00:00
9933,87.0,50.0,26.0,55.0,1300.0,78.0,14.6,1018.7,3.1,0.0,S,2.8,Shunyi,2014-04-18 20:00:00
9934,77.0,55.0,24.0,65.0,900.0,64.0,14.3,1018.8,1.9,0.0,SSE,2.0,Shunyi,2014-04-18 21:00:00
9935,53.0,66.0,20.0,53.0,900.0,77.0,13.9,1019.3,2.1,0.0,S,2.1,Shunyi,2014-04-18 22:00:00
9936,64.0,92.0,18.0,62.0,700.0,53.0,13.4,1019.7,2.3,0.0,SSE,1.0,Shunyi,2014-04-18 23:00:00
9937,55.0,83.0,16.0,60.0,600.0,52.0,13.4,1019.8,2.0,0.0,SSE,1.5,Shunyi,2014-04-19 00:00:00
9938,53.0,83.0,15.0,47.0,900.0,49.0,13.2,1018.9,1.8,0.0,S,1.4,Shunyi,2014-04-19 01:00:00
9939,46.0,57.0,15.0,28.0,300.0,49.0,13.2,1018.8,2.4,0.0,SW,0.5,Shunyi,2014-04-19 02:00:00
9940,50.0,60.0,12.0,24.0,300.0,58.0,13.1,1018.1,2.3,0.0,S,0.7,Shunyi,2014-04-19 03:00:00
9941,49.0,80.0,16.0,43.0,500.0,45.0,13.0,1017.9,2.8,0.0,S,0.8,Shunyi,2014-04-19 04:00:00
9942,51.0,57.0,7.0,43.0,200.0,42.0,13.1,1018.4,2.3,0.0,SW,1.2,Shunyi,2014-04-19 05:00:00
9943,32.0,49.0,21.0,44.0,600.0,48.0,13.4,1018.8,2.6,0.0,WSW,1.1,Shunyi,2014-04-19 06:00:00
9944,48.0,65.0,25.0,64.0,700.0,39.0,13.7,1018.9,2.9,0.0,SSW,1.5,Shunyi,2014-04-19 07:00:00
9945,49.0,86.0,28.0,59.0,700.0,46.0,13.8,1018.7,3.0,0.0,SSW,1.5,Shunyi,2014-04-19 08:00:00
9946,70.0,119.0,32.0,82.0,900.0,23.0,14.4,1018.9,2.3,0.0,SSW,1.6,Shunyi,2014-04-19 09:00:00
9947,76.0,88.0,34.0,78.0,1000.0,30.0,14.8,1018.7,-1.3,0.0,SW,3.3,Shunyi,2014-04-19 10:00:00
9948,78.0,81.0,35.0,73.0,1200.0,39.0,14.3,1018.4,-1.0,0.0,SSW,2.2,Shunyi,2014-04-19 11:00:00
9949,50.0,34.0,29.0,58.0,1000.0,58.0,14.3,1018.1,-1.4,0.0,SSW,2.0,Shunyi,2014-04-19 12:00:00
9950,50.0,34.0,29.0,58.0,1000.0,58.0,14.0,1017.9,0.9,0.0,SSW,3.2,Shunyi,2014-04-19 13:00:00
9951,52.0,90.0,26.0,60.0,1000.0,53.0,13.8,1016.7,1.7,0.0,SSW,3.6,Shunyi,2014-04-19 14:00:00
9952,61.0,79.0,24.0,60.0,1000.0,58.0,14.1,1016.2,2.9,0.0,SSW,3.8,Shunyi,2014-04-19 15:00:00
9953,57.0,84.0,17.0,52.0,800.0,69.0,14.4,1015.9,3.8,0.0,SSW,3.0,Shunyi,2014-04-19 16:00:00
9954,55.0,58.0,12.0,39.0,700.0,88.0,13.9,1015.0,3.1,0.0,SW,2.5,Shunyi,2014-04-19 17:00:00
9955,36.0,54.0,10.0,43.0,600.0,86.0,12.8,1015.1,3.2,0.0,SSW,1.6,Shunyi,2014-04-19 18:00:00
9956,36.0,40.0,8.0,47.0,500.0,80.0,11.0,1015.0,3.5,0.0,SSW,0.7,Shunyi,2014-04-19 19:00:00
9957,53.0,64.0,8.0,67.0,600.0,53.0,9.8,1015.4,3.7,0.0,SSW,0.1,Shunyi,2014-04-19 20:00:00
9958,70.0,77.0,7.0,72.0,700.0,40.0,8.6,1015.5,4.8,0.0,NE,0.4,Shunyi,2014-04-19 21:00:00
9959,77.0,126.0,5.0,88.0,800.0,12.0,8.6,1015.4,5.2,0.0,S,0.8,Shunyi,2014-04-19 22:00:00
9960,80.0,86.0,3.0,93.0,900.0,2.0,8.4,1015.4,5.7,0.0,E,1.0,Shunyi,2014-04-19 23:00:00
9961,85.0,94.0,3.0,75.0,1000.0,10.0,9.1,1015.4,5.3,0.0,NE,1.6,Shunyi,2014-04-20 00:00:00
9962,69.0,75.0,3.0,70.0,900.0,11.0,9.1,1015.1,5.1,0.0,ENE,1.3,Shunyi,2014-04-20 01:00:00
