No,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime
5698,13.0,39.0,4.0,51.0,700.0,29.0,12.1,1023.4,-5.4,0.0,W,4.7,Dongsi,2013-10-24 09:00:00
5699,13.0,39.0,4.0,10.0,500.0,55.0,13.6,1023.3,-5.1,0.0,W,4.9,Dongsi,2013-10-24 10:00:00
5700,10.0,22.0,3.0,4.0,500.0,71.0,14.6,1022.5,-4.2,0.0,NW,3.7,Dongsi,2013-10-24 11:00:00
5701,13.0,22.0,3.0,5.0,600.0,80.0,15.5,1021.8,-4.5,0.0,NW,4.1,Dongsi,2013-10-24 12:00:00
5702,18.0,27.0,4.0,5.0,600.0,88.0,15.8,1021.2,-4.2,0.0,WNW,6.0,Dongsi,2013-10-24 13:00:00
5703,20.0,31.0,4.0,5.0,600.0,91.0,16.2,1021.0,-3.9,0.0,NW,3.9,Dongsi,2013-10-24 14:00:00
5704,21.0,39.0,4.0,7.0,600.0,89.0,16.0,1021.1,-3.0,0.0,NNW,3.7,Dongsi,2013-10-24 15:00:00
5705,37.0,39.0,11.0,11.0,700.0,86.0,14.9,1021.3,-3.0,0.0,NNW,4.5,Dongsi,2013-10-24 16:00:00
5706,37.0,46.0,6.0,17.0,700.0,75.0,13.7,1022.0,-2.7,0.0,WNW,3.1,Dongsi,2013-10-24 17:00:00
5707,27.0,55.0,6.0,25.0,800.0,67.0,13.1,1022.5,-2.8,0.0,NW,3.3,Dongsi,2013-10-24 18:00:00
5708,32.0,56.0,3.0,33.0,800.0,58.0,13.1,1022.9,-2.4,0.0,NW,3.2,Dongsi,2013-10-24 19:00:00
5709,32.0,57.0,1.0,24.0,700.0,66.0,12.6,1023.5,-2.5,0.0,NNW,2.9,Dongsi,2013-10-24 20:00:00
5710,38.0,50.0,1.0,24.0,700.0,69.0,12.6,1023.9,-2.1,0.0,NW,1.8,Dongsi,2013-10-24 21:00:00
5711,42.0,49.0,1.0,26.0,700.0,65.0,12.1,1024.2,-2.2,0.0,NNW,2.4,Dongsi,2013-10-24 22:00:00
5712,42.0,49.0,1.0,25.0,700.0,66.0,11.4,1024.5,-2.1,0.0,WNW,1.4,Dongsi,2013-10-24 23:00:00
5713,37.0,50.0,4.0,41.0,800.0,49.0,10.5,1024.8,-1.6,0.0,WNW,1.8,Dongsi,2013-10-25 00:00:00
5714,38.0,48.0,9.0,37.0,800.0,48.0,10.1,1024.5,-1.3,0.0,W,1.6,Dongsi,2013-10-25 01:00:00
5715,39.0,45.0,11.0,39.0,800.0,42.0,9.8,1024.3,-1.6,0.0,NW,2.0,Dongsi,2013-10-25 02:00:00
5716,38.0,49.0,11.0,63.0,900.0,19.0,9.9,1024.5,-1.8,0.0,WNW,2.0,Dongsi,2013-10-25 03:00:00
5717,41.0,53.0,12.0,75.0,900.0,10.0,9.9,1024.8,-1.5,0.0,WNW,1.5,Dongsi,2013-10-25 04:00:00
5718,40.0,53.0,15.0,75.0,800.0,38.0,9.5,1024.9,-1.6,0.0,NW,2.3,Dongsi,2013-10-25 05:00:00
5719,37.0,51.0,15.0,42.0,700.0,42.0,10.1,1025.2,-1.6,0.0,NW,2.6,Dongsi,2013-10-25 06:00:00
5720,34.0,51.0,13.0,34.0,800.0,39.0,11.3,1025.6,-1.8,0.0,NW,3.1,Dongsi,2013-10-25 07:00:00
5721,34.0,59.0,16.0,46.0,900.0,30.0,12.4,1025.7,-2.3,0.0,NW,4.8,Dongsi,2013-10-25 08:00:00
5722,39.0,61.0,13.0,44.0,800.0,36.0,13.7,1025.3,-2.3,0.0,NW,3.6,Dongsi,2013-10-25 09:00:00
5723,43.0,46.0,12.0,22.0,700.0,60.0,14.6,1024.6,-2.4,0.0,WNW,3.6,Dongsi,2013-10-25 10:00:00
5724,32.0,41.0,9.0,22.0,700.0,68.0,15.7,1023.6,-2.8,0.0,WNW,4.8,Dongsi,2013-10-25 11:00:00
5725,31.0,37.0,6.0,14.0,600.0,74.0,16.4,1022.5,-2.7,0.0,W,3.9,Dongsi,2013-10-25 12:00:00
5730,28.0,36.0,4.0,33.0,600.0,70.0,10.4,1021.0,0.4,0.0,WSW,0.0,Dongsi,2013-10-25 17:00:00
5731,48.0,86.0,4.0,65.0,800.0,38.0,8.8,1021.1,1.7,0.0,W,0.7,Dongsi,2013-10-25 18:00:00
5732,81.0,86.0,9.0,103.0,1700.0,11.0,7.7,1021.2,1.7,0.0,WSW,1.2,Dongsi,2013-10-25 19:00:00
5733,98.0,124.0,9.0,129.0,2100.0,6.0,7.3,1021.5,1.4,0.0,NE,0.7,Dongsi,2013-10-25 20:00:00
5734,101.0,138.0,9.0,134.0,2000.0,7.0,6.5,1021.8,3.1,0.0,N,1.2,Dongsi,2013-10-25 21:00:00
5735,70.0,138.0,9.0,120.0,1800.0,7.0,6.4,1021.6,1.3,0.0,NNE,1.2,Dongsi,2013-10-25 22:00:00
5736,70.0,123.0,11.0,121.0,2200.0,4.0,8.1,1021.4,0.1,0.0,ESE,1.3,Dongsi,2013-10-25 23:00:00
5737,48.0,56.0,8.0,90.0,1100.0,3.0,5.6,1021.4,-0.5,0.0,NE,1.1,Dongsi,2013-10-26 00:00:00
5738,28.0,33.0,4.0,68.0,800.0,11.0,4.2,1021.4,-1.0,0.0,N,1.4,Dongsi,2013-10-26 01:00:00
5739,42.0,57.0,7.0,82.0,1100.0,2.0,8.1,1021.2,-2.3,0.0,N,2.6,Dongsi,2013-10-26 02:00:00
5740,44.0,57.0,7.0,73.0,500.0,1.0,7.0,1020.9,-1.7,0.0,SSE,0.5,Dongsi,2013-10-26 03:00:00
5741,30.0,37.0,7.0,73.0,400.0,19.0,4.4,1020.8,-1.6,0.0,WSW,0.7,Dongsi,2013-10-26 04:00:00
5742,30.0,49.0,7.0,62.0,500.0,9.0,3.4,1020.8,-1.2,0.0,NE,0.9,Dongsi,2013-10-26 05:00:00
5743,34.0,48.0,8.0,59.0,500.0,11.0,5.7,1020.9,-1.9,0.0,NNE,1.8,Dongsi,2013-10-26 06:00:00
5744,32.0,48.0,7.0,59.0,500.0,7.0,8.0,1021.2,-1.8,0.0,NE,1.4,Dongsi,2013-10-26 07:00:00
5745,35.0,58.0,6.0,60.0,600.0,12.0,9.9,1020.9,-1.5,0.0,NE,1.0,Dongsi,2013-10-26 08:00:00
5746,35.0,56.0,6.0,52.0,600.0,22.0,12.3,1020.7,-2.0,0.0,N,1.5,Dongsi,2013-10-26 09:00:00
5747,35.0,58.0,14.0,48.0,600.0,32.0,14.1,1020.1,-2.0,0.0,ESE,1.1,Dongsi,2013-10-26 10:00:00
5748,46.0,72.0,35.0,52.0,800.0,36.0,15.5,1018.8,-2.0,0.0,SW,1.1,Dongsi,2013-10-26 11:00:00
5749,50.0,61.0,35.0,53.0,800.0,50.0,17.0,1017.7,-1.7,0.0,SSW,2.2,Dongsi,2013-10-26 12:00:00
5750,58.0,69.0,21.0,64.0,800.0,56.0,17.8,1016.7,-2.5,0.0,WSW,3.0,Dongsi,2013-10-26 13:00:00
5751,59.0,69.0,15.0,64.0,700.0,66.0,17.9,1016.2,-2.4,0.0,SW,3.0,Dongsi,2013-10-26 14:00:00
5752,45.0,58.0,11.0,33.0,500.0,91.0,17.5,1015.7,-2.2,0.0,SSW,1.2,Dongsi,2013-10-26 15:00:00
5753,48.0,58.0,12.0,39.0,600.0,86.0,15.7,1015.5,-2.8,0.0,SSW,2.0,Dongsi,2013-10-26 16:00:00
5754,53.0,75.0,13.0,48.0,600.0,84.0,13.0,1015.9,-2.5,0.0,SSW,1.3,Dongsi,2013-10-26 17:00:00
5755,65.0,91.0,13.0,65.0,800.0,63.0,9.7,1016.0,0.8,0.0,SSE,0.7,Dongsi,2013-10-26 18:00:00
5756,87.0,91.0,19.0,96.0,1100.0,33.0,8.4,1016.0,1.3,0.0,SE,0.9,Dongsi,2013-10-26 19:00:00
5757,118.0,156.0,42.0,123.0,1600.0,9.0,7.2,1016.1,2.1,0.0,SSE,0.1,Dongsi,2013-10-26 20:00:00
5758,146.0,178.0,67.0,122.0,1900.0,7.0,6.3,1015.9,2.7,0.0,N,0.0,Dongsi,2013-10-26 21:00:00
5759,161.0,187.0,78.0,119.0,2100.0,7.0,5.8,1015.6,3.3,0.0,N,0.0,Dongsi,2013-10-26 22:00:00
5760,178.0,198.0,78.0,116.0,2100.0,7.0,5.1,1015.3,3.3,0.0,NNW,0.8,Dongsi,2013-10-26 23:00:00
5761,184.0,203.0,67.0,113.0,2300.0,7.0,4.8,1015.2,3.1,0.0,E,0.5,Dongsi,2013-10-27 00:00:00
5762,184.0,205.0,49.0,108.0,2500.0,7.0,4.2,1015.1,3.0,0.0,ENE,0.0,Dongsi,2013-10-27 01:00:00
5763,146.0,183.0,21.0,113.0,2300.0,7.0,3.6,1014.7,2.6,0.0,NE,0.9,Dongsi,2013-10-27 02:00:00
5764,138.0,198.0,21.0,110.0,2100.0,6.0,3.4,1014.8,2.7,0.0,NE,0.0,Dongsi,2013-10-27 03:00:00
5765,138.0,210.0,19.0,110.0,2200.0,7.0,3.1,1014.8,2.5,0.0,N,0.0,Dongsi,2013-10-27 04:00:00
5766,150.0,181.0,23.0,104.0,1900.0,5.0,2.9,1014.7,2.2,0.0,N,0.0,Dongsi,2013-10-27 05:00:00
5767,106.0,181.0,20.0,84.0,1300.0,3.0,2.6,1014.9,1.9,0.0,ENE,0.5,Dongsi,2013-10-27 06:00:00
5768,87.0,95.0,20.0,74.0,1100.0,2.0,5.1,1015.3,3.8,0.0,ENE,0.9,Dongsi,2013-10-27 07:00:00
5769,94.0,122.0,20.0,72.0,1200.0,5.0,7.7,1015.4,3.5,0.0,ENE,1.4,Dongsi,2013-10-27 08:00:00
5770,94.0,120.0,25.0,66.0,1200.0,9.0,9.3,1015.1,3.5,0.0,NE,1.7,Dongsi,2013-10-27 09:00:00
5771,142.0,167.0,41.0,84.0,1500.0,14.0,11.3,1014.1,3.8,0.0,ENE,1.7,Dongsi,2013-10-27 10:00:00
5772,189.0,228.0,53.0,111.0,1900.0,15.0,12.8,1013.4,2.6,0.0,E,1.2,Dongsi,2013-10-27 11:00:00
5773,212.0,247.0,62.0,129.0,2000.0,20.0,14.3,1012.6,2.8,0.0,ESE,1.4,Dongsi,2013-10-27 12:00:00
5774,229.0,240.0,62.0,144.0,2100.0,23.0,14.8,1011.9,2.7,0.0,S,1.1,Dongsi,2013-10-27 13:00:00
5775,228.0,240.0,72.0,148.0,2100.0,27.0,15.2,1011.6,2.7,0.0,ENE,1.1,Dongsi,2013-10-27 14:00:00
5776,232.0,254.0,71.0,154.0,2100.0,35.0,14.8,1011.9,3.6,0.0,ESE,0.8,Dongsi,2013-10-27 15:00:00
5777,247.0,266.0,65.0,149.0,1900.0,43.0,13.2,1012.2,4.9,0.0,E,1.0,Dongsi,2013-10-27 16:00:00
5778,247.0,258.0,54.0,150.0,1800.0,42.0,10.2,1012.6,5.4,0.0,ESE,0.0,Dongsi,2013-10-27 17:00:00
5779,245.0,254.0,54.0,160.0,1900.0,14.0,8.8,1013.0,6.1,0.0,N,0.2,Dongsi,2013-10-27 18:00:00
5780,264.0,275.0,52.0,161.0,2200.0,8.0,7.8,1013.3,6.1,0.0,N,0.0,Dongsi,2013-10-27 19:00:00
5781,278.0,281.0,52.0,155.0,2400.0,8.0,7.4,1013.6,6.2,0.0,N,0.0,Dongsi,2013-10-27 20:00:00
5782,278.0,308.0,45.0,161.0,3300.0,10.0,7.4,1014.0,6.5,0.0,NE,0.9,Dongsi,2013-10-27 21:00:00
5783,314.0,316.0,37.0,156.0,3800.0,11.0,7.0,1014.0,5.9,0.0,NE,0.0,Dongsi,2013-10-27 22:00:00
5784,328.0,332.0,30.0,163.0,4800.0,11.0,6.4,1013.9,5.5,0.0,N,0.0,Dongsi,2013-10-27 23:00:00
5785,328.0,351.0,31.0,161.0,4400.0,8.0,6.4,1014.1,5.7,0.0,N,0.0,Dongsi,2013-10-28 00:00:00
5786,358.0,351.0,34.0,163.0,4200.0,8.0,6.1,1014.0,5.4,0.0,NE,1.1,Dongsi,2013-10-28 01:00:00
5787,309.0,337.0,36.0,150.0,3400.0,7.0,6.5,1013.9,5.6,0.0,NE,0.0,Dongsi,2013-10-28 02:00:00
5788,274.0,276.0,36.0,123.0,2500.0,5.0,7.5,1013.9,5.3,0.0,N,1.3,Dongsi,2013-10-28 03:00:00
5789,237.0,263.0,39.0,119.0,2500.0,5.0,8.9,1013.9,5.1,0.0,N,1.8,Dongsi,2013-10-28 04:00:00
5790,226.0,243.0,30.0,109.0,2300.0,4.0,8.9,1013.9,4.7,0.0,NNW,1.7,Dongsi,2013-10-28 05:00:00
5791,221.0,240.0,37.0,95.0,2100.0,4.0,6.2,1014.2,4.4,0.0,NE,1.6,Dongsi,2013-10-28 06:00:00
5792,221.0,240.0,28.0,111.0,2300.0,4.0,8.4,1015.2,4.8,0.0,N,1.4,Dongsi,2013-10-28 07:00:00
5793,255.0,257.0,27.0,115.0,2500.0,6.0,9.8,1015.7,4.8,0.0,N,1.3,Dongsi,2013-10-28 08:00:00
5794,271.0,274.0,32.0,112.0,2600.0,6.0,11.1,1015.7,5.6,0.0,N,1.0,Dongsi,2013-10-28 09:00:00
5795,271.0,261.0,43.0,98.0,2400.0,8.0,12.5,1015.4,5.6,0.0,NNE,1.0,Dongsi,2013-10-28 10:00:00
5796,231.0,249.0,48.0,98.0,2200.0,16.0,14.3,1014.9,4.8,0.0,N,1.9,Dongsi,2013-10-28 11:00:00
5797,234.0,268.0,58.0,97.0,2200.0,36.0,15.7,1014.3,4.4,0.0,NE,1.4,Dongsi,2013-10-28 12:00:00
5798,234.0,279.0,65.0,97.0,2200.0,60.0,16.2,1014.2,3.9,0.0,ENE,1.3,Dongsi,2013-10-28 13:00:00
5799,256.0,273.0,65.0,78.0,2200.0,89.0,16.3,1014.3,4.6,0.0,E,1.7,Dongsi,2013-10-28 14:00:00
5800,247.0,253.0,79.0,77.0,2300.0,102.0,15.5,1014.7,5.1,0.0,ESE,1.8,Dongsi,2013-10-28 15:00:00
5801,237.0,253.0,79.0,77.0,2100.0,89.0,13.2,1015.5,6.1,0.0,E,1.1,Dongsi,2013-10-28 16:00:00
5802,253.0,290.0,79.0,113.0,2500.0,63.0,11.5,1016.7,7.0,0.0,NW,0.7,Dongsi,2013-10-28 17:00:00
5803,311.0,318.0,79.0,122.0,3500.0,37.0,12.4,1017.8,7.7,0.0,E,1.7,Dongsi,2013-10-28 18:00:00
5804,285.0,333.0,100.0,143.0,4400.0,9.0,11.5,1018.3,8.0,0.0,WNW,0.8,Dongsi,2013-10-28 19:00:00
5805,368.0,377.0,88.0,151.0,5400.0,6.0,10.7,1019.5,8.3,0.0,NNE,0.9,Dongsi,2013-10-28 20:00:00
5806,329.0,348.0,88.0,151.0,5000.0,5.0,10.2,1020.2,8.3,0.0,S,0.5,Dongsi,2013-10-28 21:00:00
5807,311.0,348.0,91.0,148.0,5400.0,5.0,8.6,1020.7,7.5,0.0,WNW,0.6,Dongsi,2013-10-28 22:00:00
5808,306.0,330.0,94.0,145.0,6200.0,5.0,9.0,1021.3,8.2,0.0,SW,0.8,Dongsi,2013-10-28 23:00:00
5809,306.0,349.0,75.0,145.0,6400.0,6.0,8.4,1021.5,6.5,0.0,NE,1.3,Dongsi,2013-10-29 00:00:00
5810,185.0,89.0,58.0,95.0,2600.0,7.0,10.5,1022.1,1.3,0.0,N,1.2,Dongsi,2013-10-29 01:00:00
5811,26.0,26.0,58.0,24.0,500.0,30.0,11.0,1022.0,-0.5,0.0,NNW,2.1,Dongsi,2013-10-29 02:00:00
5812,26.0,26.0,12.0,24.0,300.0,30.0,11.0,1022.1,-1.1,0.0,NNW,2.3,Dongsi,2013-10-29 03:00:00
5813,15.0,15.0,19.0,21.0,300.0,28.0,10.8,1022.7,-1.3,0.0,NW,2.3,Dongsi,2013-10-29 04:00:00
5814,17.0,17.0,24.0,38.0,400.0,25.0,10.3,1023.2,-1.8,0.0,NW,2.6,Dongsi,2013-10-29 05:00:00
5815,21.0,21.0,27.0,44.0,400.0,20.0,9.6,1024.2,-1.8,0.0,WNW,1.4,Dongsi,2013-10-29 06:00:00
5816,22.0,3.0,27.0,53.0,500.0,10.0,10.9,1025.1,-1.5,0.0,NNE,1.7,Dongsi,2013-10-29 07:00:00
5818,3.0,11.0,20.0,30.0,400.0,34.0,13.3,1025.6,-3.9,0.0,NNW,2.9,Dongsi,2013-10-29 09:00:00
5819,10.0,11.0,20.0,22.0,400.0,48.0,14.4,1025.3,-3.9,0.0,NNW,1.4,Dongsi,2013-10-29 10:00:00
5820,3.0,6.0,9.0,17.0,300.0,59.0,15.0,1024.4,-4.9,0.0,N,2.2,Dongsi,2013-10-29 11:00:00
5821,7.0,6.0,9.0,12.0,200.0,69.0,15.6,1023.4,-6.7,0.0,WNW,4.3,Dongsi,2013-10-29 12:00:00
5822,3.0,6.0,3.0,13.0,200.0,71.0,16.2,1023.0,-5.6,0.0,NW,2.4,Dongsi,2013-10-29 13:00:00
5823,3.0,6.0,5.0,12.0,200.0,74.0,16.6,1022.6,-7.2,0.0,NW,1.9,Dongsi,2013-10-29 14:00:00
5824,3.0,6.0,5.0,14.0,200.0,73.0,16.5,1022.4,-7.2,0.0,NW,2.3,Dongsi,2013-10-29 15:00:00
5825,3.0,6.0,6.0,18.0,300.0,71.0,14.9,1022.5,-6.1,0.0,WNW,0.6,Dongsi,2013-10-29 16:00:00
5826,11.0,6.0,10.0,28.0,300.0,62.0,10.6,1023.1,-2.5,0.0,E,1.2,Dongsi,2013-10-29 17:00:00
5827,20.0,33.0,11.0,63.0,600.0,27.0,8.3,1024.1,-1.5,0.0,ESE,0.0,Dongsi,2013-10-29 18:00:00
5828,32.0,56.0,9.0,84.0,800.0,8.0,6.8,1024.5,-0.9,0.0,WNW,0.7,Dongsi,2013-10-29 19:00:00
5829,33.0,56.0,8.0,85.0,800.0,5.0,5.7,1024.8,-0.6,0.0,NW,0.7,Dongsi,2013-10-29 20:00:00
5830,49.0,66.0,10.0,87.0,900.0,5.0,5.2,1025.0,0.2,0.0,NW,0.0,Dongsi,2013-10-29 21:00:00
5831,49.0,67.0,12.0,87.0,900.0,5.0,4.5,1024.9,0.3,0.0,N,0.0,Dongsi,2013-10-29 22:00:00
5832,65.0,76.0,12.0,85.0,1000.0,5.0,5.1,1024.9,0.7,0.0,NE,0.7,Dongsi,2013-10-29 23:00:00
5833,64.0,75.0,21.0,86.0,1100.0,5.0,3.8,1024.9,1.5,0.0,NE,0.6,Dongsi,2013-10-30 00:00:00
5834,86.0,108.0,21.0,91.0,1800.0,7.0,3.0,1024.9,1.4,0.0,NE,0.0,Dongsi,2013-10-30 01:00:00
5835,87.0,119.0,13.0,87.0,1900.0,6.0,3.0,1024.7,1.4,0.0,NE,0.8,Dongsi,2013-10-30 02:00:00
5836,101.0,153.0,12.0,87.0,2200.0,6.0,2.4,1024.7,1.2,0.0,ESE,0.6,Dongsi,2013-10-30 03:00:00
5837,110.0,180.0,12.0,92.0,1900.0,5.0,1.7,1024.8,0.7,0.0,E,0.8,Dongsi,2013-10-30 04:00:00
5838,71.0,72.0,15.0,66.0,1000.0,2.0,1.3,1024.9,0.1,0.0,ESE,0.8,Dongsi,2013-10-30 05:00:00
5839,72.0,30.0,12.0,56.0,600.0,2.0,0.8,1025.3,-0.1,0.0,ESE,0.0,Dongsi,2013-10-30 06:00:00
5840,13.0,28.0,10.0,57.0,600.0,2.0,3.9,1025.8,2.1,0.0,ENE,0.9,Dongsi,2013-10-30 07:00:00
5841,13.0,29.0,11.0,58.0,1100.0,4.0,7.7,1025.9,-1.8,0.0,NNW,1.2,Dongsi,2013-10-30 08:00:00
5842,33.0,54.0,11.0,58.0,1100.0,6.0,9.7,1025.6,-1.7,0.0,N,1.9,Dongsi,2013-10-30 09:00:00
5843,27.0,51.0,9.0,54.0,700.0,11.0,11.2,1025.1,-1.6,0.0,SE,0.6,Dongsi,2013-10-30 10:00:00
5844,27.0,48.0,10.0,54.0,600.0,17.0,13.1,1024.1,-0.9,0.0,ESE,1.0,Dongsi,2013-10-30 11:00:00
5845,44.0,56.0,13.0,59.0,800.0,23.0,14.0,1022.9,-1.2,0.0,SE,1.6,Dongsi,2013-10-30 12:00:00
5846,63.0,73.0,16.0,71.0,1000.0,27.0,15.3,1022.2,-0.9,0.0,WSW,1.9,Dongsi,2013-10-30 13:00:00
5847,90.0,108.0,22.0,85.0,1100.0,36.0,15.7,1021.6,-0.1,0.0,SW,2.2,Dongsi,2013-10-30 14:00:00
5848,114.0,109.0,25.0,94.0,1200.0,52.0,15.4,1021.5,0.4,0.0,SW,2.1,Dongsi,2013-10-30 15:00:00
5849,97.0,99.0,25.0,55.0,1000.0,86.0,13.7,1021.4,0.7,0.0,WSW,2.3,Dongsi,2013-10-30 16:00:00
5850,106.0,117.0,25.0,66.0,1100.0,72.0,11.5,1021.8,2.0,0.0,SW,0.8,Dongsi,2013-10-30 17:00:00
5851,106.0,149.0,25.0,66.0,1500.0,60.0,8.9,1022.4,3.3,0.0,SW,0.0,Dongsi,2013-10-30 18:00:00
5852,158.0,169.0,26.0,75.0,1700.0,35.0,7.5,1022.5,3.9,0.0,N,0.0,Dongsi,2013-10-30 19:00:00
5853,139.0,161.0,26.0,109.0,1700.0,22.0,7.0,1022.9,4.8,0.0,N,0.1,Dongsi,2013-10-30 20:00:00
5854,136.0,150.0,26.0,104.0,1500.0,15.0,6.2,1023.2,4.4,0.0,E,0.4,Dongsi,2013-10-30 21:00:00
5855,127.0,137.0,26.0,93.0,1400.0,14.0,5.5,1023.0,4.0,0.0,ESE,0.0,Dongsi,2013-10-30 22:00:00
5856,127.0,129.0,23.0,90.0,1500.0,12.0,5.5,1023.0,4.3,0.0,NE,0.7,Dongsi,2013-10-30 23:00:00
5857,143.0,150.0,23.0,109.0,1900.0,5.0,4.6,1023.1,3.6,0.0,ENE,0.7,Dongsi,2013-10-31 00:00:00
5858,162.0,150.0,17.0,123.0,2400.0,7.0,3.9,1023.1,3.2,0.0,E,0.7,Dongsi,2013-10-31 01:00:00
5859,192.0,222.0,17.0,125.0,2400.0,6.0,3.3,1023.2,2.6,0.0,ENE,0.0,Dongsi,2013-10-31 02:00:00
5860,172.0,178.0,16.0,108.0,1900.0,4.0,2.7,1023.2,2.1,0.0,N,0.0,Dongsi,2013-10-31 03:00:00
5861,121.0,107.0,14.0,87.0,1400.0,2.0,3.2,1023.3,2.6,0.0,NNE,1.2,Dongsi,2013-10-31 04:00:00
5862,121.0,108.0,13.0,87.0,1300.0,2.0,4.3,1023.4,2.6,0.0,N,1.5,Dongsi,2013-10-31 05:00:00
5863,93.0,104.0,12.0,80.0,1300.0,2.0,6.3,1024.0,1.6,0.0,N,0.7,Dongsi,2013-10-31 06:00:00
5864,113.0,118.0,12.0,79.0,1400.0,2.0,6.2,1024.8,2.1,0.0,N,1.4,Dongsi,2013-10-31 07:00:00
5865,104.0,118.0,12.0,73.0,1600.0,4.0,8.5,1024.9,1.2,0.0,NE,1.8,Dongsi,2013-10-31 08:00:00
5866,109.0,111.0,12.0,73.0,1400.0,7.0,9.6,1024.9,0.7,0.0,NNE,2.0,Dongsi,2013-10-31 09:00:00
5867,111.0,115.0,16.0,76.0,1400.0,12.0,10.9,1024.2,0.9,0.0,NNE,1.4,Dongsi,2013-10-31 10:00:00
5868,121.0,128.0,18.0,76.0,1500.0,14.0,12.6,1023.2,0.7,0.0,NE,1.4,Dongsi,2013-10-31 11:00:00
5869,121.0,128.0,20.0,87.0,1400.0,26.0,13.8,1022.6,1.1,0.0,ESE,0.6,Dongsi,2013-10-31 12:00:00
5870,98.0,116.0,21.0,82.0,1300.0,36.0,14.0,1022.2,1.6,0.0,ESE,0.8,Dongsi,2013-10-31 13:00:00
5871,106.0,130.0,21.0,93.0,1400.0,36.6282,13.9,1022.3,1.5,0.0,SSE,0.8,Dongsi,2013-10-31 14:00:00
5872,115.0,145.0,21.0,109.0,1600.0,29.1312,13.6,1022.4,1.9,0.0,SSE,1.5,Dongsi,2013-10-31 15:00:00
5873,115.0,164.0,22.0,118.0,1500.0,25.4898,12.9,1022.5,2.1,0.0,SSE,0.9,Dongsi,2013-10-31 16:00:00
5874,159.0,179.0,22.0,128.0,1600.0,17.136,10.2,1022.9,3.7,0.0,SE,1.0,Dongsi,2013-10-31 17:00:00
5875,199.0,232.0,21.0,156.0,2000.0,4.7124,8.6,1023.1,5.0,0.0,SE,0.2,Dongsi,2013-10-31 18:00:00
5876,228.0,239.0,18.0,156.0,2100.0,4.4982,7.7,1023.5,5.2,0.0,NNE,0.0,Dongsi,2013-10-31 19:00:00
5877,228.0,212.0,16.0,133.0,1900.0,5.1408,6.5,1023.7,5.0,0.0,E,0.4,Dongsi,2013-10-31 20:00:00
5878,209.0,213.0,16.0,124.0,1900.0,5.1408,5.6,1023.9,4.4,0.0,E,0.5,Dongsi,2013-10-31 21:00:00
5879,187.0,196.0,15.0,119.0,2000.0,5.1408,4.9,1023.9,4.0,0.0,WSW,0.4,Dongsi,2013-10-31 22:00:00
5880,187.0,196.0,15.0,116.0,2100.0,4.4982,4.7,1024.1,4.0,0.0,NNE,0.7,Dongsi,2013-10-31 23:00:00
5881,179.0,207.0,13.0,117.0,2500.0,5.355,4.7,1024.0,4.1,0.0,WSW,0.7,Dongsi,2013-11-01 00:00:00
5882,195.0,229.0,16.0,131.0,3100.0,7.0686,4.6,1023.8,4.0,0.0,ENE,1.2,Dongsi,2013-11-01 01:00:00
5883,241.0,254.0,13.0,142.0,3400.0,5.355,4.3,1023.4,3.9,0.0,NE,0.9,Dongsi,2013-11-01 02:00:00
5884,246.0,276.0,12.0,139.0,2500.0,4.9266,4.2,1023.1,3.8,0.0,ENE,0.9,Dongsi,2013-11-01 03:00:00
5885,262.0,289.0,13.0,139.0,2300.0,7.497,4.3,1023.2,3.9,0.0,N,0.4,Dongsi,2013-11-01 04:00:00
5886,280.0,291.0,14.0,132.0,2800.0,5.9976,3.8,1023.0,3.4,0.0,NE,0.8,Dongsi,2013-11-01 05:00:00
5887,236.0,291.0,13.0,109.0,2100.0,4.0698,4.6,1023.2,4.2,0.0,N,0.4,Dongsi,2013-11-01 06:00:00
5888,162.0,168.0,13.0,89.0,1800.0,2.9988,5.6,1023.8,5.0,0.0,NNE,0.6,Dongsi,2013-11-01 07:00:00
5889,133.0,147.0,13.0,79.0,1800.0,3.8556,7.7,1024.0,4.3,0.0,ENE,0.9,Dongsi,2013-11-01 08:00:00
5890,124.0,138.0,14.0,79.0,1600.0,4.4982,8.4,1023.5,4.0,0.0,ENE,1.4,Dongsi,2013-11-01 09:00:00
5891,110.0,122.0,15.0,78.0,1500.0,7.7112,9.4,1022.9,4.6,0.0,ENE,0.6,Dongsi,2013-11-01 10:00:00
5892,147.0,152.0,17.0,90.0,1700.0,7.9254,10.3,1022.1,5.1,0.0,ENE,1.0,Dongsi,2013-11-01 11:00:00
5893,172.0,180.0,19.0,100.0,2100.0,9.4248,11.5,1021.1,5.4,0.0,E,1.1,Dongsi,2013-11-01 12:00:00
5894,162.0,222.0,34.0,123.0,2100.0,11.9952,12.7,1020.6,5.1,0.0,SE,2.4,Dongsi,2013-11-01 13:00:00
5895,220.0,281.0,52.0,156.0,2400.0,12.6378,12.5,1020.4,4.7,0.0,S,2.0,Dongsi,2013-11-01 14:00:00
5896,254.0,263.0,57.0,157.0,2200.0,11.1384,12.2,1020.3,3.7,0.0,SSW,2.8,Dongsi,2013-11-01 15:00:00
5897,239.0,263.0,57.0,123.0,1500.0,17.5644,11.0,1020.5,5.1,0.0,SSW,1.6,Dongsi,2013-11-01 16:00:00
