No,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime
6022,4.0,34.0,2.0,8.0,300.0,66.1878,9.7,1012.4,-8.0,0.0,WNW,0.7,Huairou,2013-11-06 21:00:00
6023,4.0,17.0,1.0,7.0,300.0,64.4742,9.1,1012.5,-7.6,0.0,W,1.8,Huairou,2013-11-06 22:00:00
6024,3.0,6.0,1.0,6.0,300.0,63.6174,7.1,1012.7,-5.9,0.0,W,1.5,Huairou,2013-11-06 23:00:00
6025,3.0,6.0,2.0,7.0,300.0,62.3322,4.7,1012.6,-5.4,0.0,WNW,0.5,Huairou,2013-11-07 00:00:00
6026,3.0,6.0,1.0,6.0,300.0,61.9038,3.7,1012.6,-4.0,0.0,NW,0.5,Huairou,2013-11-07 01:00:00
6027,3.0,6.0,1.0,6.0,200.0,61.9038,3.3,1013.0,-5.4,0.0,WNW,1.6,Huairou,2013-11-07 02:00:00
6028,3.0,6.0,1.0,13.0,300.0,50.9796,2.8,1012.9,-5.1,0.0,W,1.5,Huairou,2013-11-07 03:00:00
6029,3.0,6.0,1.0,7.0,300.0,58.2624,3.3,1013.2,-6.7,0.0,WNW,1.2,Huairou,2013-11-07 04:00:00
6030,3.0,13.0,1.0,9.0,300.0,50.9796,2.1,1013.2,-7.0,0.0,SW,1.2,Huairou,2013-11-07 05:00:00
6031,5.0,13.0,1.0,9.0,300.0,50.5512,1.7,1013.3,-6.6,0.0,NW,1.4,Huairou,2013-11-07 06:00:00
6032,3.0,6.0,1.0,16.0,300.0,43.911,4.6,1014.0,-6.6,0.0,NNE,1.1,Huairou,2013-11-07 07:00:00
6033,8.0,13.0,2.0,34.0,600.0,21.42,8.6,1014.0,-6.0,0.0,E,1.1,Huairou,2013-11-07 08:00:00
6034,36.0,92.0,7.0,50.0,800.0,13.2804,10.2,1013.6,-6.6,0.0,ENE,1.5,Huairou,2013-11-07 09:00:00
6035,33.0,50.0,20.0,36.0,500.0,32.9868,11.9,1013.1,-8.1,0.0,S,1.4,Huairou,2013-11-07 10:00:00
6036,13.0,50.0,24.0,25.0,500.0,46.6956,12.8,1011.8,-7.9,0.0,SSE,1.0,Huairou,2013-11-07 11:00:00
6037,23.0,28.0,12.0,31.0,500.0,50.5512,13.8,1010.6,-10.2,0.0,S,2.2,Huairou,2013-11-07 12:00:00
6038,11.0,11.0,10.0,30.0,500.0,52.9074,13.9,1009.8,-10.8,0.0,SSE,2.3,Huairou,2013-11-07 13:00:00
6039,18.0,24.0,7.0,38.0,500.0,49.266,14.4,1009.4,-10.4,0.0,S,2.0,Huairou,2013-11-07 14:00:00
6040,25.0,38.0,7.0,33.0,500.0,60.8328,13.3,1009.4,-9.2,0.0,SSW,1.4,Huairou,2013-11-07 15:00:00
6041,38.0,53.0,11.0,35.0,400.0,64.26,11.6,1009.5,-8.3,0.0,SW,1.0,Huairou,2013-11-07 16:00:00
6042,34.0,69.0,11.0,43.0,500.0,55.4778,7.7,1010.1,-4.4,0.0,WNW,0.9,Huairou,2013-11-07 17:00:00
6043,45.0,95.0,26.0,70.0,700.0,25.2756,6.3,1010.3,-4.5,0.0,WNW,1.0,Huairou,2013-11-07 18:00:00
6044,56.0,133.0,11.0,81.0,1100.0,4.7124,4.5,1010.7,-2.6,0.0,W,0.9,Huairou,2013-11-07 19:00:00
6045,60.0,71.0,8.0,70.0,1100.0,7.0686,4.3,1011.1,-4.7,0.0,WNW,0.8,Huairou,2013-11-07 20:00:00
6046,64.0,83.0,6.0,56.0,1000.0,13.7088,3.1,1011.2,-2.2,0.0,WNW,1.3,Huairou,2013-11-07 21:00:00
6047,57.0,83.0,6.0,50.0,800.0,16.7076,2.7,1011.3,-4.8,0.0,WNW,0.9,Huairou,2013-11-07 22:00:00
6048,47.0,64.0,5.0,44.0,700.0,19.7064,1.8,1011.7,-5.2,0.0,SE,0.5,Huairou,2013-11-07 23:00:00
6049,49.0,64.0,6.0,38.0,700.0,21.6342,1.1,1011.7,-5.0,0.0,SSE,0.6,Huairou,2013-11-08 00:00:00
6050,49.0,21.0,5.0,39.0,800.0,17.136,0.9,1012.1,-2.9,0.0,WNW,0.9,Huairou,2013-11-08 01:00:00
6051,45.0,26.0,5.0,34.0,700.0,20.7774,0.2,1012.1,-3.0,0.0,WNW,0.6,Huairou,2013-11-08 02:00:00
6052,43.0,43.0,5.0,30.0,600.0,23.3478,0.1,1011.9,-2.8,0.0,W,0.5,Huairou,2013-11-08 03:00:00
6053,46.0,46.0,4.0,30.0,700.0,16.9218,-0.3,1012.0,-3.2,0.0,NW,0.8,Huairou,2013-11-08 04:00:00
6054,47.0,4.0,6.0,35.0,700.0,15.6366,-0.6,1012.3,-4.8,0.0,WNW,0.5,Huairou,2013-11-08 05:00:00
6055,48.0,15.0,5.0,36.0,700.0,14.3514,-0.7,1012.4,-3.6,0.0,NW,1.0,Huairou,2013-11-08 06:00:00
6056,51.0,46.0,5.0,44.0,900.0,4.9266,0.3,1013.0,-3.8,0.0,NW,0.7,Huairou,2013-11-08 07:00:00
6057,60.0,81.0,8.0,52.0,1100.0,3.213,4.0,1013.1,-2.6,0.0,SSW,0.5,Huairou,2013-11-08 08:00:00
6058,63.0,100.0,25.0,53.0,1300.0,5.1408,7.6,1012.8,-3.0,0.0,ENE,0.5,Huairou,2013-11-08 09:00:00
6059,95.0,144.0,30.0,70.0,1400.0,5.5692,10.1,1012.3,-2.9,0.0,SSW,0.6,Huairou,2013-11-08 10:00:00
6060,98.0,158.0,36.0,74.0,1400.0,7.497,12.6,1011.2,-4.5,0.0,SSW,1.0,Huairou,2013-11-08 11:00:00
6062,93.0,129.0,193.0,83.0,1700.0,30.2022,14.1,1009.9,-3.2,0.0,SSW,0.8,Huairou,2013-11-08 13:00:00
6065,152.0,191.0,162.0,109.0,2400.0,22.7052,11.2,1010.0,0.6,0.0,NW,0.8,Huairou,2013-11-08 16:00:00
6066,163.0,202.0,136.0,137.0,2400.0,15.4224,9.3,1010.4,0.2,0.0,WNW,1.5,Huairou,2013-11-08 17:00:00
6067,160.0,213.0,94.0,146.0,2800.0,1.9278,8.6,1010.8,-0.2,0.0,WNW,1.3,Huairou,2013-11-08 18:00:00
6068,182.0,199.0,81.0,136.0,3000.0,3.6414,6.7,1011.4,-0.1,0.0,NNW,0.7,Huairou,2013-11-08 19:00:00
6069,164.0,171.0,79.0,131.0,2600.0,1.7136,6.8,1011.8,0.9,0.0,WNW,1.1,Huairou,2013-11-08 20:00:00
6070,151.0,171.0,84.0,124.0,2300.0,2.142,7.7,1012.0,0.6,0.0,ENE,0.9,Huairou,2013-11-08 21:00:00
6071,152.0,153.0,82.0,120.0,2300.0,3.4272,7.2,1012.3,0.2,0.0,WNW,0.8,Huairou,2013-11-08 22:00:00
6072,153.0,153.0,80.0,121.0,2300.0,2.3562,6.3,1012.4,1.0,0.0,WNW,1.4,Huairou,2013-11-08 23:00:00
6073,159.0,156.0,71.0,115.0,2200.0,3.6414,5.8,1012.4,1.1,0.0,W,1.0,Huairou,2013-11-09 00:00:00
6074,152.0,146.0,58.0,111.0,2200.0,3.213,6.1,1012.3,0.4,0.0,SE,0.5,Huairou,2013-11-09 01:00:00
6075,149.0,141.0,54.0,105.0,2100.0,4.7124,4.8,1012.6,1.3,0.0,WNW,0.9,Huairou,2013-11-09 02:00:00
6076,150.0,137.0,42.0,104.0,2200.0,2.142,4.6,1012.7,1.4,0.0,W,0.7,Huairou,2013-11-09 03:00:00
6077,151.0,150.0,41.0,98.0,2000.0,4.7124,5.0,1012.3,2.0,0.0,WNW,0.6,Huairou,2013-11-09 04:00:00
6078,151.0,136.0,37.0,90.0,1900.0,6.2118,4.4,1012.2,1.4,0.0,WNW,0.7,Huairou,2013-11-09 05:00:00
6079,149.0,137.0,29.0,88.0,1900.0,3.4272,4.4,1012.9,1.6,0.0,WNW,0.7,Huairou,2013-11-09 06:00:00
6080,148.0,154.0,21.0,88.0,2200.0,1.4994,5.2,1013.5,2.0,0.0,W,0.9,Huairou,2013-11-09 07:00:00
6081,151.0,154.0,21.0,85.0,2100.0,2.3562,7.2,1013.9,3.4,0.0,SW,0.5,Huairou,2013-11-09 08:00:00
6082,160.0,150.0,32.0,86.0,2000.0,4.284,9.3,1014.1,1.7,0.0,NNE,0.6,Huairou,2013-11-09 09:00:00
6083,169.0,163.0,55.0,94.0,2200.0,5.355,11.1,1013.9,1.9,0.0,W,0.6,Huairou,2013-11-09 10:00:00
6084,180.0,210.0,74.0,106.0,2300.0,6.426,13.6,1013.5,-0.8,0.0,E,0.6,Huairou,2013-11-09 11:00:00
6085,171.0,185.0,131.0,108.0,2200.0,11.5668,14.8,1012.8,-6.2,0.0,NE,2.1,Huairou,2013-11-09 12:00:00
6086,104.0,185.0,43.0,55.0,1000.0,39.8412,15.0,1012.8,-6.0,0.0,NE,1.7,Huairou,2013-11-09 13:00:00
6087,39.0,36.0,25.0,33.0,600.0,55.0494,14.8,1013.7,-6.7,0.0,NNE,2.3,Huairou,2013-11-09 14:00:00
6088,17.0,25.0,16.0,34.0,500.0,51.408,14.3,1014.5,-7.2,0.0,NNE,1.9,Huairou,2013-11-09 15:00:00
6089,24.0,33.0,21.0,36.0,500.0,49.0518,13.6,1015.4,-6.6,0.0,NW,1.4,Huairou,2013-11-09 16:00:00
6090,24.0,33.0,21.0,36.0,600.0,48.4092,13.0,1016.8,-10.1,0.0,NW,2.9,Huairou,2013-11-09 17:00:00
6091,19.0,25.0,7.0,22.0,400.0,61.4754,11.8,1018.2,-11.1,0.0,NW,2.7,Huairou,2013-11-09 18:00:00
6092,8.0,14.0,5.0,10.0,300.0,69.8292,10.3,1019.6,-11.7,0.0,NW,3.1,Huairou,2013-11-09 19:00:00
6093,4.0,40.0,3.0,8.0,300.0,67.9014,9.3,1020.5,-12.6,0.0,N,3.0,Huairou,2013-11-09 20:00:00
6094,7.0,16.0,8.0,12.0,300.0,62.9748,8.0,1021.9,-11.4,0.0,WNW,3.3,Huairou,2013-11-09 21:00:00
6095,3.0,11.0,7.0,10.0,300.0,61.047,5.9,1022.5,-14.2,0.0,WNW,3.0,Huairou,2013-11-09 22:00:00
6096,7.0,11.0,2.0,6.0,300.0,65.7594,4.1,1023.2,-19.5,0.0,NNW,1.9,Huairou,2013-11-09 23:00:00
6097,7.0,7.0,1.0,4.0,300.0,78.6114,3.0,1023.9,-22.8,0.0,NW,1.0,Huairou,2013-11-10 00:00:00
6098,3.0,6.0,2.0,3.0,300.0,83.3238,1.4,1024.6,-24.1,0.0,NNW,1.3,Huairou,2013-11-10 01:00:00
6099,3.0,6.0,1.0,2.0,300.0,84.8232,0.2,1024.5,-23.5,0.0,WNW,2.0,Huairou,2013-11-10 02:00:00
6100,3.0,6.0,4.0,4.0,400.0,80.9676,0.1,1024.0,-23.6,0.0,NW,2.0,Huairou,2013-11-10 03:00:00
6101,3.0,3.0,2.0,3.0,300.0,82.6812,-0.2,1023.5,-23.1,0.0,WNW,1.9,Huairou,2013-11-10 04:00:00
6102,3.0,3.0,1.0,2.0,300.0,85.0374,-0.5,1022.8,-22.6,0.0,WNW,0.9,Huairou,2013-11-10 05:00:00
6103,3.0,3.0,2.0,4.0,400.0,83.7522,-0.3,1022.8,-24.6,0.0,NW,1.3,Huairou,2013-11-10 06:00:00
6104,6.0,6.0,4.0,11.0,400.0,76.4694,0.9,1023.4,-23.7,0.0,W,2.1,Huairou,2013-11-10 07:00:00
6106,5.0,12.0,9.0,9.0,400.0,72.6138,4.3,1021.6,-22.7,0.0,W,2.5,Huairou,2013-11-10 09:00:00
6107,9.0,16.0,10.0,10.0,400.0,73.6848,6.1,1020.3,-21.3,0.0,NW,2.6,Huairou,2013-11-10 10:00:00
6108,9.0,16.0,7.0,8.0,400.0,77.3262,6.7,1018.4,-20.8,0.0,NE,2.2,Huairou,2013-11-10 11:00:00
6109,7.0,32.0,6.0,7.0,400.0,81.396,7.7,1016.6,-20.0,0.0,ENE,1.5,Huairou,2013-11-10 12:00:00
6110,3.0,6.0,24.0,14.0,500.0,77.112,8.8,1015.4,-19.1,0.0,ENE,2.0,Huairou,2013-11-10 13:00:00
6111,8.0,22.0,15.0,17.0,500.0,75.1842,8.5,1014.8,-19.4,0.0,ENE,1.9,Huairou,2013-11-10 14:00:00
6112,16.0,37.0,25.0,21.0,500.0,73.2564,8.5,1014.8,-19.4,0.0,ENE,1.2,Huairou,2013-11-10 15:00:00
6113,13.0,42.0,19.0,29.0,500.0,65.7594,7.0,1015.0,-18.8,0.0,NE,1.2,Huairou,2013-11-10 16:00:00
6114,19.0,55.0,26.0,48.0,700.0,45.6246,4.7,1015.3,-18.3,0.0,SE,0.6,Huairou,2013-11-10 17:00:00
6115,34.0,94.0,18.0,75.0,900.0,15.4224,3.1,1016.5,-11.3,0.0,NW,1.1,Huairou,2013-11-10 18:00:00
6116,26.0,84.0,29.0,88.0,1000.0,3.4272,1.9,1017.4,-12.0,0.0,S,0.5,Huairou,2013-11-10 19:00:00
6117,42.0,98.0,55.0,87.0,1200.0,2.7846,1.2,1018.1,-13.3,0.0,NNE,1.0,Huairou,2013-11-10 20:00:00
6118,51.0,103.0,21.0,80.0,1300.0,2.3562,0.4,1019.2,-11.0,0.0,WSW,0.7,Huairou,2013-11-10 21:00:00
6119,70.0,103.0,28.0,78.0,1600.0,2.9988,-0.2,1020.2,-11.6,0.0,WNW,0.9,Huairou,2013-11-10 22:00:00
6120,51.0,90.0,30.0,74.0,1400.0,1.7136,0.4,1020.8,-12.0,0.0,WNW,1.1,Huairou,2013-11-10 23:00:00
6121,34.0,54.0,17.0,59.0,1100.0,4.4982,0.1,1021.4,-11.6,0.0,WNW,1.3,Huairou,2013-11-11 00:00:00
6122,25.0,25.0,14.0,49.0,1100.0,13.0662,1.2,1021.7,-11.9,0.0,WSW,0.9,Huairou,2013-11-11 01:00:00
6123,17.0,31.0,8.0,27.0,800.0,31.4874,-0.3,1021.8,-9.7,0.0,W,0.6,Huairou,2013-11-11 02:00:00
6124,19.0,28.0,15.0,57.0,1000.0,7.7112,-1.3,1021.8,-8.1,0.0,NW,0.9,Huairou,2013-11-11 03:00:00
6125,21.0,27.0,18.0,57.0,1100.0,1.7136,-1.6,1021.7,-8.8,0.0,NW,0.9,Huairou,2013-11-11 04:00:00
6126,18.0,19.0,12.0,50.0,900.0,10.4958,-1.6,1021.5,-8.8,0.0,WNW,0.8,Huairou,2013-11-11 05:00:00
6127,9.0,36.0,8.0,39.0,700.0,17.3502,-1.5,1021.5,-9.4,0.0,N,1.0,Huairou,2013-11-11 06:00:00
6128,14.0,30.0,11.0,52.0,1000.0,4.9266,0.6,1022.0,-9.4,0.0,NW,0.8,Huairou,2013-11-11 07:00:00
6129,12.0,38.0,23.0,63.0,1300.0,4.4982,5.1,1022.1,-8.4,0.0,ENE,1.0,Huairou,2013-11-11 08:00:00
6130,30.0,43.0,41.0,61.0,1100.0,12.4236,7.8,1021.5,-8.7,0.0,E,0.8,Huairou,2013-11-11 09:00:00
6131,37.0,43.0,41.0,55.0,900.0,25.0614,9.2,1020.5,-10.4,0.0,ENE,1.3,Huairou,2013-11-11 10:00:00
6132,23.0,5.0,38.0,35.0,700.0,44.982,11.3,1018.6,-10.3,0.0,ENE,0.8,Huairou,2013-11-11 11:00:00
6133,23.0,6.0,28.0,21.0,600.0,57.4056,13.0,1017.1,-10.8,0.0,SW,3.3,Huairou,2013-11-11 12:00:00
6135,9.0,9.0,44.0,17.0,800.0,67.6872,14.5,1015.5,-11.1,0.0,WNW,1.7,Huairou,2013-11-11 14:00:00
6138,43.0,80.0,24.0,35.0,600.0,37.9134,8.7,1015.5,-7.9,0.0,WNW,0.5,Huairou,2013-11-11 17:00:00
6139,57.0,94.0,25.0,99.0,800.0,11.1384,5.0,1015.7,-5.1,0.0,NNE,0.7,Huairou,2013-11-11 18:00:00
6140,68.0,118.0,31.0,106.0,1200.0,3.4272,3.6,1015.8,-5.9,0.0,WNW,1.1,Huairou,2013-11-11 19:00:00
6141,105.0,159.0,35.0,111.0,2000.0,4.9266,2.7,1015.9,-5.9,0.0,WNW,0.9,Huairou,2013-11-11 20:00:00
6142,114.0,169.0,25.0,102.0,2200.0,3.6414,1.8,1015.8,-7.0,0.0,WSW,0.5,Huairou,2013-11-11 21:00:00
6143,70.0,90.0,19.0,80.0,1200.0,3.6414,1.1,1016.0,-6.0,0.0,NE,0.5,Huairou,2013-11-11 22:00:00
6144,61.0,75.0,16.0,69.0,1100.0,5.5692,0.7,1016.4,-5.5,0.0,NW,0.8,Huairou,2013-11-11 23:00:00
6145,58.0,72.0,14.0,68.0,1100.0,3.213,0.5,1016.3,-6.4,0.0,SE,0.7,Huairou,2013-11-12 00:00:00
6146,60.0,73.0,13.0,63.0,1100.0,5.5692,-0.3,1016.6,-6.1,0.0,WNW,0.9,Huairou,2013-11-12 01:00:00
6147,63.0,90.0,13.0,74.0,1200.0,0.8568,-0.4,1016.4,-6.4,0.0,WNW,0.6,Huairou,2013-11-12 02:00:00
6148,52.0,72.0,12.0,64.0,1000.0,0.6426,-0.9,1016.1,-5.1,0.0,WNW,0.7,Huairou,2013-11-12 03:00:00
6149,52.0,73.0,12.0,67.0,1200.0,0.6426,-1.1,1016.4,-6.1,0.0,W,1.0,Huairou,2013-11-12 04:00:00
6150,45.0,71.0,17.0,71.0,1000.0,0.2142,-1.2,1016.5,-5.8,0.0,WNW,1.1,Huairou,2013-11-12 05:00:00
6151,46.0,70.0,44.0,73.0,800.0,0.4284,-1.3,1016.7,-5.2,0.0,SSE,0.5,Huairou,2013-11-12 06:00:00
6152,41.0,72.0,18.0,69.0,900.0,1.071,0.8,1017.3,-4.8,0.0,W,0.8,Huairou,2013-11-12 07:00:00
6153,51.0,81.0,27.0,68.0,1300.0,3.213,6.0,1017.6,-4.5,0.0,E,1.5,Huairou,2013-11-12 08:00:00
6154,61.0,108.0,121.0,75.0,1400.0,6.2118,9.6,1017.7,-4.4,0.0,E,1.8,Huairou,2013-11-12 09:00:00
6155,56.0,96.0,86.0,61.0,900.0,19.0638,11.9,1017.1,-5.2,0.0,E,2.1,Huairou,2013-11-12 10:00:00
6156,45.0,67.0,52.0,43.0,500.0,42.4116,13.3,1015.9,-5.3,0.0,NE,1.1,Huairou,2013-11-12 11:00:00
6157,19.0,31.0,19.0,23.0,300.0,64.0458,14.3,1014.9,-6.0,0.0,ENE,1.7,Huairou,2013-11-12 12:00:00
6158,10.0,18.0,26.0,16.0,300.0,74.1132,14.7,1014.3,-5.7,0.0,ENE,1.5,Huairou,2013-11-12 13:00:00
6159,11.0,11.0,22.0,16.0,300.0,79.254,15.6,1014.0,-5.5,0.0,E,0.9,Huairou,2013-11-12 14:00:00
6160,12.0,16.0,22.0,22.0,400.0,77.9688,14.4,1013.7,-5.9,0.0,E,1.1,Huairou,2013-11-12 15:00:00
6161,16.0,23.0,23.0,28.0,400.0,74.1132,11.9,1013.9,-5.6,0.0,ESE,0.5,Huairou,2013-11-12 16:00:00
6162,14.0,25.0,18.0,43.0,300.0,52.0506,8.0,1014.3,-4.5,0.0,WNW,1.5,Huairou,2013-11-12 17:00:00
6163,21.0,61.0,17.0,85.0,1000.0,9.4248,6.2,1014.9,-4.9,0.0,SSE,0.7,Huairou,2013-11-12 18:00:00
6164,56.0,76.0,16.0,79.0,1300.0,10.2816,5.0,1015.3,-3.3,0.0,WNW,1.0,Huairou,2013-11-12 19:00:00
6165,69.0,106.0,18.0,83.0,1700.0,5.355,4.5,1016.0,-3.8,0.0,NW,1.0,Huairou,2013-11-12 20:00:00
6166,60.0,70.0,12.0,65.0,1200.0,7.0686,3.5,1016.3,-2.5,0.0,N,0.7,Huairou,2013-11-12 21:00:00
6167,54.0,59.0,11.0,58.0,1000.0,10.4958,3.1,1016.5,-3.3,0.0,WNW,0.8,Huairou,2013-11-12 22:00:00
6168,64.0,82.0,11.0,67.0,1500.0,1.7136,2.7,1016.2,-3.2,0.0,NNW,0.7,Huairou,2013-11-12 23:00:00
6169,67.0,84.0,10.0,65.0,1300.0,1.2852,2.9,1015.8,-3.2,0.0,WNW,1.3,Huairou,2013-11-13 00:00:00
6170,66.0,76.0,10.0,57.0,1200.0,4.0698,2.5,1015.4,-3.2,0.0,WNW,1.1,Huairou,2013-11-13 01:00:00
6171,57.0,59.0,10.0,46.0,1000.0,12.4236,2.0,1014.5,-3.3,0.0,WNW,1.1,Huairou,2013-11-13 02:00:00
6172,48.0,54.0,12.0,47.0,900.0,15.4224,1.4,1014.2,-3.1,0.0,WNW,1.2,Huairou,2013-11-13 03:00:00
6173,51.0,54.0,11.0,50.0,1000.0,11.781,2.0,1014.1,-2.9,0.0,WNW,1.1,Huairou,2013-11-13 04:00:00
6174,54.0,59.0,12.0,58.0,1000.0,7.9254,0.9,1013.7,-3.2,0.0,E,0.6,Huairou,2013-11-13 05:00:00
6175,59.0,63.0,13.0,64.0,1100.0,5.355,1.2,1013.7,-3.3,0.0,SE,0.5,Huairou,2013-11-13 06:00:00
6176,58.0,68.0,16.0,69.0,1300.0,2.9988,1.7,1014.1,-2.3,0.0,NNE,0.4,Huairou,2013-11-13 07:00:00
6177,63.0,76.0,17.0,70.0,1500.0,2.9988,3.8,1014.1,-2.0,0.0,ENE,0.5,Huairou,2013-11-13 08:00:00
6178,71.0,87.0,24.0,70.0,1500.0,7.0686,7.4,1013.6,-0.8,0.0,SE,0.8,Huairou,2013-11-13 09:00:00
6179,71.0,87.0,24.0,70.0,2100.0,8.7822,7.9,1013.2,-0.6,0.0,NNE,0.5,Huairou,2013-11-13 10:00:00
6180,87.0,119.0,74.0,82.0,2300.0,12.852,8.8,1011.9,-0.3,0.0,SE,0.8,Huairou,2013-11-13 11:00:00
6181,102.0,135.0,100.0,88.0,2900.0,16.4934,9.3,1010.8,-0.6,0.0,SSE,1.1,Huairou,2013-11-13 12:00:00
6182,127.0,162.0,117.0,102.0,2900.0,18.4212,8.8,1009.7,-0.3,0.0,SE,1.3,Huairou,2013-11-13 13:00:00
6183,148.0,184.0,103.0,108.0,2900.0,14.7798,8.6,1009.5,-0.2,0.0,SSE,1.3,Huairou,2013-11-13 14:00:00
6184,162.0,196.0,102.0,113.0,2700.0,13.2804,7.9,1009.5,0.1,0.0,SSW,1.0,Huairou,2013-11-13 15:00:00
6185,185.0,228.0,89.0,128.0,2900.0,6.6402,6.4,1009.4,0.5,0.0,WNW,0.7,Huairou,2013-11-13 16:00:00
6186,199.0,246.0,83.0,140.0,3100.0,2.142,4.9,1009.7,0.1,0.0,WNW,1.1,Huairou,2013-11-13 17:00:00
6187,195.0,227.0,42.0,132.0,3200.0,0.8568,4.7,1010.0,-0.1,0.0,WNW,1.1,Huairou,2013-11-13 18:00:00
6188,201.0,228.0,38.0,128.0,3500.0,2.3562,3.9,1010.0,-0.5,0.0,WNW,0.7,Huairou,2013-11-13 19:00:00
6189,196.0,206.0,30.0,119.0,3300.0,1.9278,3.3,1010.1,-0.5,0.0,W,0.7,Huairou,2013-11-13 20:00:00
6190,194.0,197.0,30.0,116.0,3300.0,1.9278,3.1,1010.1,-0.2,0.0,SW,0.7,Huairou,2013-11-13 21:00:00
6191,170.0,197.0,29.0,113.0,3000.0,0.8568,2.5,1009.8,-0.8,0.0,ENE,0.6,Huairou,2013-11-13 22:00:00
6192,161.0,162.0,30.0,112.0,3000.0,0.8568,2.2,1009.9,-0.2,0.0,N,0.8,Huairou,2013-11-13 23:00:00
6193,155.0,162.0,23.0,105.0,3000.0,0.8568,1.4,1009.9,-0.7,0.0,WSW,0.9,Huairou,2013-11-14 00:00:00
6194,150.0,144.0,21.0,102.0,2900.0,0.8568,0.9,1009.9,-1.2,0.0,SSE,1.1,Huairou,2013-11-14 01:00:00
6195,145.0,139.0,15.0,99.0,2800.0,0.4284,0.3,1010.2,-1.9,0.0,NW,1.0,Huairou,2013-11-14 02:00:00
6196,143.0,138.0,16.0,100.0,2700.0,0.4284,0.5,1009.7,-1.7,0.0,WNW,1.0,Huairou,2013-11-14 03:00:00
6197,157.0,156.0,17.0,100.0,2700.0,2.142,4.7,1009.7,-7.1,0.0,W,0.8,Huairou,2013-11-14 04:00:00
6198,128.0,117.0,13.0,90.0,2300.0,1.7136,7.2,1009.7,-8.4,0.0,W,2.1,Huairou,2013-11-14 05:00:00
6199,80.0,70.0,9.0,67.0,1400.0,8.9964,8.2,1010.1,-9.7,0.0,WNW,3.2,Huairou,2013-11-14 06:00:00
6200,49.0,53.0,8.0,55.0,1300.0,13.2804,8.7,1010.8,-9.3,0.0,WNW,3.8,Huairou,2013-11-14 07:00:00
6201,29.0,53.0,11.0,32.0,500.0,47.124,9.3,1011.0,-9.8,0.0,W,3.4,Huairou,2013-11-14 08:00:00
6202,17.0,26.0,5.0,14.0,300.0,67.6872,10.6,1010.8,-9.7,0.0,W,3.5,Huairou,2013-11-14 09:00:00
6203,3.0,11.0,4.0,10.0,200.0,73.4706,11.6,1010.1,-10.0,0.0,W,3.4,Huairou,2013-11-14 10:00:00
6204,14.0,20.0,2.0,9.0,200.0,78.3972,13.0,1009.0,-10.8,0.0,WSW,4.7,Huairou,2013-11-14 11:00:00
6205,9.0,16.0,3.0,10.0,200.0,80.9676,14.4,1008.0,-10.4,0.0,WSW,2.0,Huairou,2013-11-14 12:00:00
6206,16.0,22.0,4.0,8.0,200.0,84.609,14.2,1007.5,-11.3,0.0,WNW,2.3,Huairou,2013-11-14 13:00:00
6207,18.0,36.0,4.0,8.0,200.0,87.1794,14.4,1007.5,-11.2,0.0,W,2.4,Huairou,2013-11-14 14:00:00
6208,20.0,54.0,4.0,9.0,200.0,87.822,13.9,1007.7,-11.6,0.0,WSW,1.9,Huairou,2013-11-14 15:00:00
6209,9.0,63.0,5.0,11.0,300.0,86.3226,11.9,1008.0,-11.0,0.0,W,1.7,Huairou,2013-11-14 16:00:00
6210,15.0,65.0,9.0,15.0,300.0,81.8244,9.1,1008.6,-9.9,0.0,WSW,0.8,Huairou,2013-11-14 17:00:00
6211,35.0,69.0,14.0,23.0,400.0,71.757,7.3,1009.0,-9.6,0.0,W,0.9,Huairou,2013-11-14 18:00:00
6212,30.0,80.0,16.0,49.0,700.0,41.9832,5.0,1009.2,-9.6,0.0,WNW,0.5,Huairou,2013-11-14 19:00:00
6213,49.0,111.0,15.0,67.0,1400.0,16.9218,3.6,1009.7,-6.4,0.0,WNW,1.0,Huairou,2013-11-14 20:00:00
6214,66.0,116.0,14.0,64.0,1400.0,11.9952,2.3,1010.2,-5.6,0.0,NW,0.6,Huairou,2013-11-14 21:00:00
6215,33.0,74.0,14.0,36.0,800.0,33.6294,1.8,1010.2,-7.8,0.0,SW,0.6,Huairou,2013-11-14 22:00:00
6216,37.0,62.0,12.0,28.0,700.0,39.8412,1.4,1010.2,-7.2,0.0,SE,0.4,Huairou,2013-11-14 23:00:00
6217,35.0,65.0,10.0,31.0,800.0,32.7726,0.1,1010.2,-6.1,0.0,WNW,1.1,Huairou,2013-11-15 00:00:00
6218,39.0,67.0,17.0,44.0,1000.0,18.207,-0.2,1010.4,-7.5,0.0,WNW,0.8,Huairou,2013-11-15 01:00:00
6219,46.0,83.0,18.0,65.0,1200.0,2.9988,-0.6,1010.3,-5.4,0.0,WSW,0.5,Huairou,2013-11-15 02:00:00
6220,39.0,60.0,10.0,36.0,900.0,19.7064,-0.8,1010.2,-7.6,0.0,S,0.5,Huairou,2013-11-15 03:00:00
6221,36.0,64.0,12.0,42.0,900.0,14.7798,-0.9,1010.1,-6.5,0.0,W,0.7,Huairou,2013-11-15 04:00:00
6222,34.0,58.0,12.0,42.0,900.0,13.7088,-1.5,1009.9,-6.6,0.0,SE,1.0,Huairou,2013-11-15 05:00:00
