No,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime
4649,21.0,6.0,6.0,25.0,300.0,84.0,29.2,1007.2,4.6,0.0,W,2.1,Nongzhanguan,2013-09-10 16:00:00
4650,17.0,17.0,6.0,30.0,300.0,83.0,27.8,1007.4,4.8,0.0,WNW,1.1,Nongzhanguan,2013-09-10 17:00:00
4651,10.0,13.0,5.0,41.0,400.0,73.0,22.5,1007.6,9.6,0.0,WNW,0.0,Nongzhanguan,2013-09-10 18:00:00
4652,22.0,36.0,5.0,90.0,600.0,30.0,19.6,1008.6,11.6,0.0,ENE,0.5,Nongzhanguan,2013-09-10 19:00:00
4653,18.0,52.0,5.0,125.0,1000.0,2.0,18.3,1009.3,10.6,0.0,ENE,0.0,Nongzhanguan,2013-09-10 20:00:00
4654,41.0,127.0,5.0,114.0,1500.0,4.0,17.5,1009.7,13.2,0.0,NW,0.0,Nongzhanguan,2013-09-10 21:00:00
4655,48.0,139.0,8.0,120.0,1800.0,4.0,17.5,1009.9,13.6,0.0,N,0.0,Nongzhanguan,2013-09-10 22:00:00
4656,48.0,138.0,7.0,134.0,1800.0,4.0,18.7,1010.1,14.0,0.0,NNE,0.8,Nongzhanguan,2013-09-10 23:00:00
4657,67.0,171.0,7.0,137.0,2000.0,4.0,17.3,1010.2,14.8,0.0,ENE,1.2,Nongzhanguan,2013-09-11 00:00:00
4658,82.0,158.0,10.0,121.0,2200.0,4.0,16.9,1010.6,14.7,0.0,NE,0.7,Nongzhanguan,2013-09-11 01:00:00
4659,79.0,201.0,9.0,102.0,1700.0,2.0,16.6,1010.8,13.7,0.0,N,0.7,Nongzhanguan,2013-09-11 02:00:00
4660,64.0,149.0,8.0,82.0,1100.0,2.0,16.2,1010.8,12.9,0.0,NE,1.2,Nongzhanguan,2013-09-11 03:00:00
4661,37.0,67.0,8.0,71.0,800.0,1.0,15.4,1010.9,12.9,0.0,E,0.6,Nongzhanguan,2013-09-11 04:00:00
4662,28.0,42.0,6.0,64.0,700.0,1.0,14.5,1011.3,12.7,0.0,NE,0.5,Nongzhanguan,2013-09-11 05:00:00
4663,27.0,43.0,5.0,62.0,600.0,1.0,16.7,1011.6,13.2,0.0,W,0.4,Nongzhanguan,2013-09-11 06:00:00
4664,30.0,67.0,5.0,59.0,600.0,1.0,19.1,1012.1,13.3,0.0,NE,1.2,Nongzhanguan,2013-09-11 07:00:00
4665,39.0,78.0,7.0,60.0,800.0,3.0,20.4,1012.3,14.3,0.0,NE,1.7,Nongzhanguan,2013-09-11 08:00:00
4666,46.0,116.0,13.0,65.0,1100.0,8.0,22.4,1012.3,15.5,0.0,ESE,1.5,Nongzhanguan,2013-09-11 09:00:00
4667,95.0,189.0,32.0,56.0,1800.0,40.0,24.2,1011.9,14.9,0.0,SSE,1.0,Nongzhanguan,2013-09-11 10:00:00
4668,101.0,135.0,36.0,66.0,1600.0,57.0,26.2,1011.2,15.0,0.0,SSE,1.0,Nongzhanguan,2013-09-11 11:00:00
4670,108.0,138.0,25.0,82.0,1400.0,114.0,29.2,1009.5,13.4,0.0,SW,3.3,Nongzhanguan,2013-09-11 13:00:00
4671,87.0,138.0,17.0,50.0,900.0,158.0,29.4,1008.9,14.0,0.0,WSW,3.4,Nongzhanguan,2013-09-11 14:00:00
4672,73.0,98.0,16.0,39.0,800.0,166.0,29.1,1008.5,13.7,0.0,WSW,4.0,Nongzhanguan,2013-09-11 15:00:00
4673,72.0,100.0,16.0,40.0,800.0,185.0,28.8,1008.5,14.2,0.0,SW,3.0,Nongzhanguan,2013-09-11 16:00:00
4674,60.0,84.0,17.0,41.0,800.0,172.0,27.6,1008.6,15.6,0.0,SSW,2.8,Nongzhanguan,2013-09-11 17:00:00
4675,77.0,140.0,22.0,49.0,900.0,164.0,26.3,1008.9,16.5,0.0,S,2.1,Nongzhanguan,2013-09-11 18:00:00
4676,112.0,137.0,26.0,60.0,1100.0,149.0,25.5,1009.7,14.6,0.0,S,2.5,Nongzhanguan,2013-09-11 19:00:00
4677,91.0,102.0,17.0,69.0,1100.0,120.0,24.9,1010.1,14.1,0.0,SSW,1.7,Nongzhanguan,2013-09-11 20:00:00
4678,74.0,75.0,17.0,72.0,1000.0,102.0,24.2,1010.2,14.9,0.0,SSW,1.9,Nongzhanguan,2013-09-11 21:00:00
4679,81.0,133.0,16.0,85.0,1200.0,84.0,23.0,1010.3,14.8,0.0,SSW,1.8,Nongzhanguan,2013-09-11 22:00:00
4680,94.0,135.0,15.0,85.0,1200.0,73.0,21.7,1010.2,15.8,0.0,SSE,1.1,Nongzhanguan,2013-09-11 23:00:00
4681,97.0,123.0,18.0,71.0,1200.0,79.0,22.7,1010.0,15.8,0.0,SE,1.7,Nongzhanguan,2013-09-12 00:00:00
4682,107.0,127.0,19.0,61.0,1100.0,79.0,21.2,1009.5,16.6,0.0,SE,1.2,Nongzhanguan,2013-09-12 01:00:00
4683,105.0,130.0,21.0,65.0,1100.0,68.0,19.6,1009.4,16.8,0.0,NNE,0.5,Nongzhanguan,2013-09-12 02:00:00
4684,121.0,149.0,25.0,113.0,1100.0,19.0,18.4,1009.2,16.7,0.0,E,0.9,Nongzhanguan,2013-09-12 03:00:00
4685,123.0,133.0,15.0,113.0,1100.0,5.0,17.6,1009.4,16.3,0.0,E,1.2,Nongzhanguan,2013-09-12 04:00:00
4686,119.0,133.0,22.0,79.0,1000.0,21.0,17.4,1009.9,16.1,0.0,E,1.0,Nongzhanguan,2013-09-12 05:00:00
4687,122.0,136.0,15.0,91.0,1200.0,7.0,19.0,1010.1,16.4,0.0,ESE,1.5,Nongzhanguan,2013-09-12 06:00:00
4688,147.0,184.0,12.0,99.0,1800.0,2.0,20.5,1009.9,16.7,0.0,SSE,1.5,Nongzhanguan,2013-09-12 07:00:00
4689,154.0,166.0,25.0,106.0,2100.0,4.0,22.0,1010.0,17.1,0.0,SSW,1.0,Nongzhanguan,2013-09-12 08:00:00
4690,169.0,209.0,33.0,122.0,2300.0,8.0,23.8,1009.8,17.8,0.0,NNE,1.0,Nongzhanguan,2013-09-12 09:00:00
4691,184.0,232.0,36.0,135.0,2400.0,15.0,25.6,1009.4,17.3,0.0,SSE,2.0,Nongzhanguan,2013-09-12 10:00:00
4692,179.0,219.0,42.0,132.0,2200.0,36.0,26.8,1008.4,15.5,0.0,S,2.5,Nongzhanguan,2013-09-12 11:00:00
4693,154.0,164.0,59.0,85.0,1700.0,119.0,27.3,1007.4,16.3,0.0,E,1.3,Nongzhanguan,2013-09-12 12:00:00
4694,144.0,155.0,53.0,51.0,1500.0,171.0,27.4,1006.7,15.7,0.0,SW,1.5,Nongzhanguan,2013-09-12 13:00:00
4695,114.0,120.0,66.0,35.0,1300.0,180.0,27.3,1006.0,16.0,0.0,SSE,1.4,Nongzhanguan,2013-09-12 14:00:00
4696,147.0,173.0,87.0,46.0,1500.0,186.0,27.4,1005.4,16.7,0.0,SSW,1.2,Nongzhanguan,2013-09-12 15:00:00
4697,169.0,197.0,85.0,78.0,1700.0,148.0,26.3,1004.9,17.6,0.0,ENE,2.9,Nongzhanguan,2013-09-12 16:00:00
4698,169.0,197.0,85.0,78.0,1900.0,220.0,24.7,1004.4,18.9,0.0,ENE,0.0,Nongzhanguan,2013-09-12 17:00:00
4699,177.0,233.0,103.0,68.0,1700.0,176.0,24.1,1004.7,18.7,0.0,E,2.2,Nongzhanguan,2013-09-12 18:00:00
4700,183.0,246.0,38.0,149.0,2200.0,46.0,24.0,1005.3,19.1,0.0,ENE,1.9,Nongzhanguan,2013-09-12 19:00:00
4701,200.0,251.0,32.0,164.0,2200.0,29.0,23.6,1005.3,20.3,0.0,S,1.2,Nongzhanguan,2013-09-12 20:00:00
4702,207.0,217.0,25.0,162.0,2200.0,21.0,24.8,1005.1,20.9,0.0,SSW,2.0,Nongzhanguan,2013-09-12 21:00:00
4703,218.0,247.0,24.0,115.0,1800.0,41.0,17.9,1004.6,17.1,12.2,SSW,2.1,Nongzhanguan,2013-09-12 22:00:00
4704,151.0,247.0,13.0,54.0,1100.0,73.0,19.6,1005.2,18.6,0.4,WSW,2.0,Nongzhanguan,2013-09-12 23:00:00
4705,35.0,60.0,5.0,43.0,700.0,75.0,19.9,1005.0,18.9,0.2,WSW,1.9,Nongzhanguan,2013-09-13 00:00:00
4706,43.0,60.0,3.0,48.0,800.0,54.0,19.3,1004.3,17.8,0.1,WSW,2.3,Nongzhanguan,2013-09-13 01:00:00
4707,65.0,60.0,3.0,36.0,600.0,61.0,19.2,1004.3,17.5,0.1,W,0.9,Nongzhanguan,2013-09-13 02:00:00
4708,53.0,53.0,4.0,23.0,500.0,80.0,18.4,1003.7,17.4,0.1,WSW,0.8,Nongzhanguan,2013-09-13 03:00:00
4709,47.0,16.0,2.0,25.0,500.0,66.0,18.1,1003.5,17.6,0.0,E,1.2,Nongzhanguan,2013-09-13 04:00:00
4710,27.0,38.0,2.0,33.0,500.0,51.0,18.3,1003.6,17.7,0.0,E,1.6,Nongzhanguan,2013-09-13 05:00:00
4711,30.0,42.0,1.0,59.0,600.0,22.0,18.4,1003.7,17.6,0.0,E,1.5,Nongzhanguan,2013-09-13 06:00:00
4712,33.0,43.0,2.0,80.0,600.0,4.0,18.8,1003.6,18.0,0.0,E,1.4,Nongzhanguan,2013-09-13 07:00:00
4713,33.0,34.0,2.0,81.0,700.0,2.0,19.2,1003.3,18.0,0.0,ESE,2.0,Nongzhanguan,2013-09-13 08:00:00
4714,34.0,50.0,3.0,79.0,800.0,2.0,19.6,1003.2,18.6,0.0,E,1.9,Nongzhanguan,2013-09-13 09:00:00
4715,67.0,78.0,3.0,80.0,1000.0,5.0,19.4,1002.5,18.7,0.0,ENE,1.6,Nongzhanguan,2013-09-13 10:00:00
4716,92.0,101.0,3.0,82.0,1100.0,4.0,19.5,1001.9,19.2,0.0,E,1.3,Nongzhanguan,2013-09-13 11:00:00
4717,85.0,102.0,3.0,79.0,1100.0,3.0,19.7,1001.3,19.4,0.0,ESE,2.1,Nongzhanguan,2013-09-13 12:00:00
4718,98.0,100.0,2.0,71.0,1100.0,5.0,20.2,1000.9,19.7,0.0,ESE,0.9,Nongzhanguan,2013-09-13 13:00:00
4719,119.0,134.0,2.0,69.0,1200.0,6.0,20.4,1000.6,19.9,0.0,ESE,1.8,Nongzhanguan,2013-09-13 14:00:00
4720,127.0,137.0,3.0,72.0,1400.0,6.0,20.6,1000.4,20.1,0.0,ENE,1.0,Nongzhanguan,2013-09-13 15:00:00
4721,108.0,134.0,3.0,72.0,1500.0,4.0,20.7,1000.4,20.2,0.0,ENE,1.1,Nongzhanguan,2013-09-13 16:00:00
4722,154.0,162.0,3.0,70.0,1700.0,3.0,20.8,1000.0,20.1,0.0,NE,1.1,Nongzhanguan,2013-09-13 17:00:00
4723,159.0,176.0,4.0,72.0,1900.0,3.0,21.1,1000.2,20.4,0.0,E,0.8,Nongzhanguan,2013-09-13 18:00:00
4724,165.0,183.0,4.0,75.0,1900.0,3.0,21.1,1003.0,20.4,0.0,N,3.1,Nongzhanguan,2013-09-13 19:00:00
4725,172.0,204.0,5.0,76.0,2000.0,3.0,20.3,1002.0,20.0,1.7,SE,2.8,Nongzhanguan,2013-09-13 20:00:00
4726,142.0,204.0,4.0,63.0,1600.0,3.0,20.5,1002.9,20.2,0.1,NNW,2.0,Nongzhanguan,2013-09-13 21:00:00
4727,110.0,81.0,3.0,64.0,1500.0,3.0,20.4,1002.3,20.1,0.1,SSE,1.4,Nongzhanguan,2013-09-13 22:00:00
4728,86.0,106.0,3.0,67.0,1600.0,3.0,20.4,1001.7,20.1,0.0,NE,1.0,Nongzhanguan,2013-09-13 23:00:00
4729,91.0,106.0,3.0,71.0,1600.0,4.0,20.3,1002.4,20.0,0.0,E,1.0,Nongzhanguan,2013-09-14 00:00:00
4730,119.0,126.0,3.0,74.0,1600.0,4.0,20.2,1002.0,20.0,0.0,NNW,1.4,Nongzhanguan,2013-09-14 01:00:00
4731,93.0,94.0,3.0,70.0,1600.0,3.0,20.0,1001.9,19.8,0.0,NE,1.1,Nongzhanguan,2013-09-14 02:00:00
4732,85.0,99.0,3.0,66.0,1600.0,4.0,20.0,1002.4,19.8,0.0,NE,0.6,Nongzhanguan,2013-09-14 03:00:00
4733,83.0,92.0,3.0,65.0,1600.0,4.0,20.0,1003.1,19.8,0.0,ENE,1.5,Nongzhanguan,2013-09-14 04:00:00
4734,77.0,87.0,2.0,61.0,1500.0,4.0,19.5,1002.9,19.3,0.0,NNE,0.6,Nongzhanguan,2013-09-14 05:00:00
4735,89.0,87.0,2.0,65.0,1500.0,4.0,19.8,1004.4,19.8,0.0,NE,0.6,Nongzhanguan,2013-09-14 06:00:00
4736,88.0,93.0,2.0,59.0,1400.0,5.0,20.1,1004.8,19.8,0.0,NNW,2.1,Nongzhanguan,2013-09-14 07:00:00
4737,78.0,92.0,2.0,66.0,1400.0,6.0,21.7,1005.1,20.3,0.0,WNW,2.2,Nongzhanguan,2013-09-14 08:00:00
4738,83.0,92.0,3.0,72.0,1400.0,8.0,24.2,1005.3,20.5,0.0,SSW,1.2,Nongzhanguan,2013-09-14 09:00:00
4739,102.0,25.0,4.0,82.0,1400.0,18.0,26.1,1004.9,18.2,0.0,NW,1.6,Nongzhanguan,2013-09-14 10:00:00
4740,94.0,42.0,6.0,83.0,1300.0,32.0,28.3,1004.3,14.5,0.0,WNW,2.4,Nongzhanguan,2013-09-14 11:00:00
4742,55.0,6.0,6.0,46.0,700.0,81.0,30.8,1004.0,4.5,0.0,WNW,4.3,Nongzhanguan,2013-09-14 13:00:00
4743,18.0,18.0,3.0,17.0,300.0,84.0,30.9,1003.7,5.3,0.0,N,3.3,Nongzhanguan,2013-09-14 14:00:00
4744,3.0,3.0,5.0,18.0,300.0,88.0,31.0,1003.7,5.4,0.0,NNW,1.8,Nongzhanguan,2013-09-14 15:00:00
4745,19.0,3.0,8.0,20.0,200.0,91.0,30.4,1004.0,5.6,0.0,ENE,1.2,Nongzhanguan,2013-09-14 16:00:00
4746,20.0,20.0,7.0,26.0,300.0,86.0,27.7,1004.6,12.9,0.0,NNE,0.7,Nongzhanguan,2013-09-14 17:00:00
4747,30.0,37.0,5.0,34.0,300.0,78.0,22.0,1005.3,12.8,0.0,NE,1.0,Nongzhanguan,2013-09-14 18:00:00
4748,19.0,24.0,3.0,58.0,400.0,54.0,21.7,1006.6,12.0,0.0,ENE,1.8,Nongzhanguan,2013-09-14 19:00:00
4749,26.0,24.0,2.0,92.0,600.0,18.0,19.2,1007.5,10.7,0.0,NW,0.7,Nongzhanguan,2013-09-14 20:00:00
4750,22.0,43.0,2.0,87.0,500.0,12.0,17.6,1008.1,11.8,0.0,SW,0.7,Nongzhanguan,2013-09-14 21:00:00
4751,24.0,36.0,3.0,97.0,700.0,6.0,16.8,1008.3,11.9,0.0,NW,0.5,Nongzhanguan,2013-09-14 22:00:00
4752,29.0,78.0,5.0,98.0,1100.0,6.0,15.8,1008.3,14.2,0.0,SW,0.6,Nongzhanguan,2013-09-14 23:00:00
4753,43.0,74.0,7.0,101.0,1600.0,7.0,15.6,1008.1,13.3,0.0,NE,1.6,Nongzhanguan,2013-09-15 00:00:00
4754,38.0,74.0,6.0,95.0,1200.0,6.0,19.7,1008.4,6.4,0.0,N,2.3,Nongzhanguan,2013-09-15 01:00:00
4755,24.0,19.0,4.0,84.0,600.0,4.0,19.2,1008.5,4.5,0.0,N,2.8,Nongzhanguan,2013-09-15 02:00:00
4756,15.0,15.0,4.0,66.0,300.0,10.0,18.4,1009.8,5.6,0.0,NW,2.0,Nongzhanguan,2013-09-15 03:00:00
4757,8.0,11.0,4.0,66.0,200.0,14.0,18.0,1010.9,5.2,0.0,N,2.1,Nongzhanguan,2013-09-15 04:00:00
4758,11.0,31.0,3.0,57.0,200.0,18.0,16.3,1011.0,7.5,0.0,NNE,1.2,Nongzhanguan,2013-09-15 05:00:00
4759,3.0,36.0,2.0,50.0,200.0,19.0,16.7,1011.6,8.1,0.0,ENE,1.5,Nongzhanguan,2013-09-15 06:00:00
4760,8.0,34.0,3.0,54.0,300.0,10.0,17.5,1012.2,7.5,0.0,NNE,0.8,Nongzhanguan,2013-09-15 07:00:00
4761,13.0,34.0,3.0,58.0,400.0,9.0,21.2,1012.2,4.7,0.0,NNE,1.8,Nongzhanguan,2013-09-15 08:00:00
4762,14.0,14.0,4.0,47.0,500.0,23.0,22.8,1012.4,3.3,0.0,N,1.3,Nongzhanguan,2013-09-15 09:00:00
4763,9.0,22.0,6.0,36.0,300.0,38.0,24.0,1011.9,4.9,0.0,E,1.2,Nongzhanguan,2013-09-15 10:00:00
4764,3.0,37.0,13.0,43.0,600.0,42.0,24.9,1011.0,5.6,0.0,SSW,1.2,Nongzhanguan,2013-09-15 11:00:00
4765,3.0,44.0,22.0,47.0,800.0,51.0,25.6,1010.1,6.2,0.0,SSW,1.9,Nongzhanguan,2013-09-15 12:00:00
4766,21.0,59.0,25.0,38.0,900.0,80.0,25.6,1009.4,7.7,0.0,ESE,2.0,Nongzhanguan,2013-09-15 13:00:00
4767,27.0,79.0,21.0,36.0,900.0,90.0,25.5,1008.7,7.1,0.0,SE,2.5,Nongzhanguan,2013-09-15 14:00:00
4768,26.0,34.0,15.0,31.0,700.0,95.0,25.1,1008.5,8.1,0.0,SE,2.9,Nongzhanguan,2013-09-15 15:00:00
4769,32.0,60.0,14.0,34.0,800.0,99.0,24.4,1008.4,8.8,0.0,ESE,2.7,Nongzhanguan,2013-09-15 16:00:00
4770,29.0,57.0,13.0,38.0,800.0,87.0,23.6,1008.3,8.8,0.0,SSE,1.4,Nongzhanguan,2013-09-15 17:00:00
4771,19.0,33.0,12.0,46.0,700.0,71.0,22.5,1008.4,8.9,0.0,SE,1.1,Nongzhanguan,2013-09-15 18:00:00
4772,15.0,34.0,12.0,52.0,600.0,64.0,21.9,1009.3,9.8,0.0,S,1.2,Nongzhanguan,2013-09-15 19:00:00
4773,32.0,68.0,16.0,68.0,700.0,44.0,21.9,1009.3,10.4,0.0,SE,1.8,Nongzhanguan,2013-09-15 20:00:00
4774,32.0,68.0,16.0,67.0,700.0,44.0,21.1,1009.2,12.0,0.0,SE,1.3,Nongzhanguan,2013-09-15 21:00:00
4775,31.0,94.0,15.0,95.0,700.0,9.0,20.2,1009.2,12.4,0.0,S,1.0,Nongzhanguan,2013-09-15 22:00:00
4776,32.0,92.0,14.0,100.0,900.0,2.0,18.4,1009.0,14.5,0.0,NW,0.4,Nongzhanguan,2013-09-15 23:00:00
4777,29.0,47.0,11.0,83.0,600.0,14.0,17.3,1008.9,14.9,0.0,WSW,0.9,Nongzhanguan,2013-09-16 00:00:00
4778,19.0,32.0,7.0,61.0,500.0,27.0,17.4,1008.8,15.2,0.0,ENE,1.1,Nongzhanguan,2013-09-16 01:00:00
4779,21.0,37.0,7.0,70.0,600.0,17.0,17.0,1008.9,15.3,0.0,NE,1.0,Nongzhanguan,2013-09-16 02:00:00
4780,26.0,45.0,11.0,68.0,1100.0,14.0,16.6,1008.8,15.3,0.0,ENE,0.9,Nongzhanguan,2013-09-16 03:00:00
4781,48.0,110.0,8.0,79.0,800.0,2.0,16.3,1008.9,15.3,0.0,ENE,0.9,Nongzhanguan,2013-09-16 04:00:00
4782,58.0,97.0,9.0,71.0,1000.0,2.0,16.1,1009.2,15.3,0.0,NE,1.2,Nongzhanguan,2013-09-16 05:00:00
4783,58.0,97.0,9.0,71.0,1000.0,2.0,16.8,1009.3,15.3,0.0,ENE,0.7,Nongzhanguan,2013-09-16 06:00:00
4784,73.0,132.0,10.0,60.0,1200.0,2.0,18.1,1009.3,15.0,0.0,N,1.2,Nongzhanguan,2013-09-16 07:00:00
4785,75.0,124.0,13.0,64.0,1200.0,2.0,19.7,1009.1,15.1,0.0,NNE,0.7,Nongzhanguan,2013-09-16 08:00:00
4786,59.0,108.0,17.0,69.0,1200.0,5.0,20.7,1008.8,15.7,0.0,ENE,1.6,Nongzhanguan,2013-09-16 09:00:00
4787,64.0,121.0,17.0,76.0,1200.0,7.0,22.7,1008.4,15.5,0.0,E,1.7,Nongzhanguan,2013-09-16 10:00:00
4788,64.0,111.0,20.0,72.0,1100.0,19.0,24.5,1007.7,13.1,0.0,WSW,1.5,Nongzhanguan,2013-09-16 11:00:00
4790,34.0,61.0,147.0,62.0,1200.0,34.0,26.0,1005.9,12.8,0.0,SSW,2.0,Nongzhanguan,2013-09-16 13:00:00
4791,51.0,78.0,35.0,53.0,1800.0,114.0,25.5,1005.7,10.5,0.0,SSW,1.5,Nongzhanguan,2013-09-16 14:00:00
4792,30.0,39.0,23.0,40.0,1200.0,100.0,25.0,1005.3,13.2,0.0,S,1.9,Nongzhanguan,2013-09-16 15:00:00
4793,30.0,63.0,22.0,47.0,1200.0,99.0,24.4,1005.4,13.3,0.0,S,2.4,Nongzhanguan,2013-09-16 16:00:00
4794,40.0,80.0,26.0,63.0,1600.0,81.0,23.5,1005.4,14.5,0.0,S,1.4,Nongzhanguan,2013-09-16 17:00:00
4795,46.0,90.0,25.0,75.0,1400.0,59.0,22.9,1005.7,14.5,0.0,S,1.2,Nongzhanguan,2013-09-16 18:00:00
4797,52.0,92.0,25.0,91.0,1600.0,22.0,21.4,1007.2,17.4,0.0,E,1.0,Nongzhanguan,2013-09-16 20:00:00
4798,52.0,92.0,25.0,91.0,1600.0,22.0,20.5,1007.6,17.9,0.0,E,1.0,Nongzhanguan,2013-09-16 21:00:00
4799,58.0,86.0,20.0,98.0,1600.0,2.0,20.4,1007.9,18.3,0.0,ESE,0.8,Nongzhanguan,2013-09-16 22:00:00
4800,61.0,116.0,16.0,108.0,1900.0,1.0,20.3,1008.0,18.6,0.0,ENE,1.0,Nongzhanguan,2013-09-16 23:00:00
4801,78.0,141.0,19.0,109.0,2400.0,1.0,20.4,1008.1,18.9,0.0,E,0.8,Nongzhanguan,2013-09-17 00:00:00
4802,92.0,170.0,18.0,107.0,2800.0,1.0,20.3,1008.1,19.0,0.0,NE,1.4,Nongzhanguan,2013-09-17 01:00:00
4803,115.0,215.0,20.0,106.0,2900.0,1.0,20.4,1008.3,18.0,0.0,ENE,0.7,Nongzhanguan,2013-09-17 02:00:00
4804,116.0,202.0,26.0,100.0,2800.0,1.0,20.4,1008.4,17.4,0.0,SE,0.5,Nongzhanguan,2013-09-17 03:00:00
4805,96.0,161.0,30.0,89.0,2600.0,1.0,20.7,1009.1,17.1,0.0,NNW,2.1,Nongzhanguan,2013-09-17 04:00:00
4806,77.0,121.0,29.0,82.0,2300.0,1.0,20.3,1009.3,17.5,0.0,NE,0.9,Nongzhanguan,2013-09-17 05:00:00
4807,82.0,133.0,26.0,76.0,2100.0,1.0,20.5,1009.9,17.5,0.0,NNE,1.1,Nongzhanguan,2013-09-17 06:00:00
4808,78.0,116.0,21.0,67.0,2100.0,1.0,20.7,1010.4,17.3,0.0,NNW,1.5,Nongzhanguan,2013-09-17 07:00:00
4809,75.0,120.0,22.0,70.0,2000.0,1.0,21.2,1010.6,17.2,0.0,NNW,1.3,Nongzhanguan,2013-09-17 08:00:00
4810,80.0,127.0,22.0,73.0,1900.0,1.0,21.1,1011.4,17.7,0.0,WNW,1.7,Nongzhanguan,2013-09-17 09:00:00
4811,77.0,127.0,22.0,69.0,1900.0,1.0,20.6,1011.5,19.1,0.2,NE,0.5,Nongzhanguan,2013-09-17 10:00:00
4812,85.0,120.0,16.0,73.0,2100.0,1.0,19.8,1011.2,18.6,0.6,NE,1.7,Nongzhanguan,2013-09-17 11:00:00
4813,84.0,89.0,12.0,72.0,2200.0,1.0,20.0,1011.2,19.0,1.3,NNE,1.2,Nongzhanguan,2013-09-17 12:00:00
4814,71.0,82.0,12.0,68.0,2100.0,1.0,20.2,1011.0,19.2,0.4,ESE,0.6,Nongzhanguan,2013-09-17 13:00:00
4815,90.0,82.0,11.0,67.0,2000.0,3.0,20.3,1011.3,19.3,0.3,W,0.4,Nongzhanguan,2013-09-17 14:00:00
4816,74.0,75.0,10.0,70.0,2000.0,2.0,20.5,1011.3,19.7,0.1,WNW,0.4,Nongzhanguan,2013-09-17 15:00:00
4817,90.0,71.0,9.0,77.0,2100.0,1.0,20.5,1011.4,19.8,0.1,N,0.2,Nongzhanguan,2013-09-17 16:00:00
4818,91.0,73.0,6.0,82.0,2300.0,1.0,20.6,1012.0,19.9,0.0,SSE,1.3,Nongzhanguan,2013-09-17 17:00:00
4819,77.0,83.0,7.0,90.0,2500.0,1.0,20.0,1012.4,19.5,0.0,ESE,0.8,Nongzhanguan,2013-09-17 18:00:00
4820,96.0,83.0,7.0,95.0,2600.0,1.0,19.3,1013.4,19.0,0.0,ENE,0.9,Nongzhanguan,2013-09-17 19:00:00
4821,92.0,75.0,8.0,99.0,2600.0,1.0,19.6,1013.9,19.4,0.0,NE,0.8,Nongzhanguan,2013-09-17 20:00:00
4822,91.0,91.0,7.0,99.0,2600.0,1.0,19.8,1014.2,19.6,0.0,NE,0.5,Nongzhanguan,2013-09-17 21:00:00
4823,87.0,100.0,8.0,88.0,2700.0,1.0,19.9,1014.3,19.7,0.0,E,0.9,Nongzhanguan,2013-09-17 22:00:00
4824,87.0,93.0,8.0,84.0,2700.0,1.0,19.7,1014.4,19.5,0.0,E,0.9,Nongzhanguan,2013-09-17 23:00:00
4825,86.0,93.0,10.0,91.0,2700.0,1.0,19.9,1014.6,19.7,0.0,ENE,0.7,Nongzhanguan,2013-09-18 00:00:00
4826,89.0,97.0,9.0,88.0,2700.0,1.0,20.1,1014.8,19.9,0.0,ESE,0.7,Nongzhanguan,2013-09-18 01:00:00
4827,91.0,95.0,8.0,80.0,2700.0,1.0,20.2,1015.4,20.0,0.0,WNW,1.1,Nongzhanguan,2013-09-18 02:00:00
4828,92.0,112.0,10.0,82.0,2900.0,1.0,20.2,1015.2,20.0,0.2,ENE,0.9,Nongzhanguan,2013-09-18 03:00:00
4829,112.0,113.0,8.0,83.0,2800.0,1.0,20.1,1015.8,19.9,2.3,NNW,1.1,Nongzhanguan,2013-09-18 04:00:00
4830,112.0,81.0,8.0,69.0,2800.0,1.0,19.9,1016.1,19.7,1.0,ENE,1.0,Nongzhanguan,2013-09-18 05:00:00
4831,112.0,68.0,8.0,66.0,2800.0,1.0,19.9,1016.2,19.9,0.2,ENE,1.0,Nongzhanguan,2013-09-18 06:00:00
4832,112.0,64.0,8.0,61.0,2800.0,1.0,20.0,1016.8,19.8,0.2,NNW,0.6,Nongzhanguan,2013-09-18 07:00:00
4833,112.0,69.0,8.0,58.0,2800.0,1.0,20.5,1017.0,20.3,0.0,NNE,0.8,Nongzhanguan,2013-09-18 08:00:00
4834,112.0,79.0,8.0,59.0,2800.0,1.0,21.2,1016.9,20.5,0.0,E,1.6,Nongzhanguan,2013-09-18 09:00:00
4835,84.0,91.0,15.0,66.0,3300.0,2.0,21.7,1016.6,20.5,0.0,ESE,2.1,Nongzhanguan,2013-09-18 10:00:00
4836,110.0,119.0,38.0,79.0,4100.0,10.0,22.2,1016.3,20.8,0.0,E,1.6,Nongzhanguan,2013-09-18 11:00:00
4837,131.0,136.0,34.0,80.0,4000.0,11.0,22.9,1015.6,20.6,0.0,ESE,1.6,Nongzhanguan,2013-09-18 12:00:00
4838,143.0,137.0,31.0,74.0,3300.0,24.0,23.7,1015.0,20.8,0.0,ENE,1.9,Nongzhanguan,2013-09-18 13:00:00
4839,115.0,100.0,20.0,50.0,1800.0,58.0,24.5,1014.1,20.6,0.0,E,2.0,Nongzhanguan,2013-09-18 14:00:00
4840,88.0,98.0,16.0,40.0,1500.0,79.0,24.7,1013.5,20.6,0.0,E,2.0,Nongzhanguan,2013-09-18 15:00:00
